N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.184456358E+00 1.164186855E+00 1.123519230E+00 1.046301388E+00 1.012286594E+00 1.013426965E+00 1.016482567E+00 1.022106437E+00 1.031163002E+00 1.044514944E+00 1.062742704E+00
1.600000000E+01 1.235320034E+00 1.237611541E+00 1.239859908E+00 1.241747855E+00 1.242519847E+00 1.241394617E+00 1.237133279E+00 1.227420205E+00 1.209032404E+00 1.176747462E+00 1.124165131E+00
1.700000000E+01 1.267480921E+00 1.270700041E+00 1.273801341E+00 1.276550651E+00 1.278287321E+00 1.279010960E+00 1.278316103E+00 1.275789013E+00 1.271576670E+00 1.265074943E+00 1.256555769E+00
1.549996187E+01 1.217069309E+00 1.217254441E+00 1.215552061E+00 1.209707238E+00 1.195917620E+00 1.167315911E+00 1.114155956E+00 1.026788126E+00 1.008298586E+00 1.009055410E+00 1.010807803E+00
1.649996187E+01 1.253020967E+00 1.255823903E+00 1.258811228E+00 1.261666026E+00 1.264023498E+00 1.265710221E+00 1.266328467E+00 1.265243812E+00 1.262246935E+00 1.256621872E+00 1.247621903E+00
1.674996808E+01 1.260208006E+00 1.263314996E+00 1.266528514E+00 1.269542023E+00 1.271975569E+00 1.273239293E+00 1.273585195E+00 1.272394747E+00 1.269552405E+00 1.264765801E+00 1.257619733E+00
1.624993176E+01 1.244928113E+00 1.247587128E+00 1.250323815E+00 1.252868924E+00 1.254826616E+00 1.255352399E+00 1.254850081E+00 1.252039317E+00 1.245633150E+00 1.234089867E+00 1.213140896E+00
1.574996808E+01 1.226724193E+00 1.228354667E+00 1.229535630E+00 1.229479416E+00 1.226853874E+00 1.219136286E+00 1.202614764E+00 1.171082224E+00 1.116617834E+00 1.031495504E+00 1.006656232E+00
1.524993176E+01 1.205068516E+00 1.200846172E+00 1.189913540E+00 1.165633734E+00 1.117370263E+00 1.032498855E+00 1.010154836E+00 1.011151889E+00 1.013561179E+00 1.017862444E+00 1.024668652E+00
