T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.202843969E+00 1.217043784E+00 1.228791994E+00 1.240626991E+00 1.253261913E+00 1.269159134E+00 1.286405420E+00 1.305630824E+00 1.326989122E+00
295 1.195963758E+00 1.216291966E+00 1.229386595E+00 1.241487347E+00 1.254022228E+00 1.269543641E+00 1.286057184E+00 1.304745738E+00 1.325620362E+00
300 1.183086869E+00 1.213695187E+00 1.229850253E+00 1.242816746E+00 1.255481297E+00 1.270740841E+00 1.286749113E+00 1.304961628E+00 1.325267170E+00
305 1.155791257E+00 1.206847217E+00 1.229270721E+00 1.244239852E+00 1.257483270E+00 1.272642153E+00 1.288338151E+00 1.306213640E+00 1.326080818E+00
310 1.103022288E+00 1.191498656E+00 1.226345682E+00 1.245184272E+00 1.259513298E+00 1.274968407E+00 1.290602348E+00 1.308348736E+00 1.327714389E+00
315 1.014334765E+00 1.160490393E+00 1.218332424E+00 1.244493908E+00 1.261209187E+00 1.277028296E+00 1.293464624E+00 1.310902074E+00 1.330373108E+00
320 1.014443109E+00 1.103050321E+00 1.201074256E+00 1.240916482E+00 1.262083055E+00 1.279461171E+00 1.296639148E+00 1.314250310E+00 1.333793623E+00
325 1.016157703E+00 1.012009401E+00 1.168070216E+00 1.231875827E+00 1.261067222E+00 1.281334073E+00 1.299570576E+00 1.317789431E+00 1.337669046E+00
330 1.020010214E+00 1.012110232E+00 1.110302845E+00 1.213836368E+00 1.257049284E+00 1.281943180E+00 1.302210784E+00 1.321453060E+00 1.342069830E+00
335 1.026812704E+00 1.013406491E+00 1.020253085E+00 1.180673813E+00 1.247717689E+00 1.280793085E+00 1.304021069E+00 1.324935202E+00 1.346287815E+00
340 1.037641451E+00 1.016239433E+00 1.010143856E+00 1.124835835E+00 1.229645884E+00 1.274899149E+00 1.304582458E+00 1.327667408E+00 1.350254679E+00
