N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 4.472951000E-03 -3.178600000E-03 -2.025001200E-02 -5.458787100E-02 -1.163498890E-01 -1.516214430E-01 -1.040925540E-01 -9.588041000E-03 1.082863700E-02 1.852461300E-02 2.860050600E-02
1.600000000E+01 3.219990600E-02 3.146792100E-02 3.096521300E-02 3.082420400E-02 3.030647000E-02 2.939741300E-02 2.787680500E-02 2.425280000E-02 1.730010100E-02 4.949705000E-03 -1.753002300E-02
1.700000000E+01 6.401936700E-02 6.184818200E-02 5.996220300E-02 5.892431100E-02 5.817933600E-02 5.816647300E-02 5.934613700E-02 6.092227600E-02 6.269351100E-02 6.623906400E-02 6.989283700E-02
1.549996187E+01 2.201866300E-02 2.141825300E-02 2.022140300E-02 1.699881400E-02 1.054727500E-02 -1.787477000E-03 -2.524205500E-02 -6.637178000E-02 -1.316282200E-01 -1.699727340E-01 -1.234619370E-01
1.649996187E+01 5.432161800E-02 5.237200700E-02 5.115167800E-02 5.007790300E-02 4.950236200E-02 4.969527500E-02 4.996974500E-02 5.048600300E-02 5.154333800E-02 5.190881500E-02 5.154898800E-02
1.674996808E+01 6.075414800E-02 5.870181400E-02 5.731735500E-02 5.607089300E-02 5.540867900E-02 5.569762100E-02 5.631054200E-02 5.744331100E-02 5.955154600E-02 6.145928900E-02 6.359358300E-02
1.624993176E+01 4.282926600E-02 4.137055600E-02 4.020574100E-02 3.969718800E-02 3.930134800E-02 3.907703800E-02 3.926289700E-02 3.867678300E-02 3.727466200E-02 3.475768100E-02 2.866059900E-02
1.574996808E+01 2.658273100E-02 2.662769800E-02 2.618266400E-02 2.532216200E-02 2.308012800E-02 1.971892400E-02 1.299916700E-02 -5.952970000E-04 -2.409677600E-02 -6.578580300E-02 -1.275938520E-01
1.524993176E+01 1.512941800E-02 1.320007600E-02 8.196496000E-03 -2.397063000E-03 -2.350732700E-02 -6.255207700E-02 -1.281434190E-01 -1.595376120E-01 -1.104326340E-01 -1.673631200E-02 9.275472000E-03
