N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 -1.551472000E-03 -1.616818700E-02 -4.750724500E-02 -1.073026010E-01 -1.666231080E-01 -1.402122550E-01 -7.830036600E-02 1.000719800E-02 1.788834300E-02 2.807372400E-02 4.048110700E-02
1.600000000E+01 3.227594100E-02 3.156949600E-02 3.110475500E-02 3.097448300E-02 3.015414400E-02 2.842258600E-02 2.524802400E-02 1.812545100E-02 4.694964000E-03 -1.872817700E-02 -5.912788900E-02
1.700000000E+01 5.128607200E-02 5.176708700E-02 5.320633900E-02 5.615358100E-02 5.953082700E-02 6.372273300E-02 6.986238000E-02 7.557673300E-02 8.057244900E-02 8.657155400E-02 9.162931600E-02
1.549996187E+01 2.147536000E-02 2.017600200E-02 1.761606800E-02 1.161492500E-02 -3.581960000E-04 -2.314367200E-02 -6.506411400E-02 -1.343093400E-01 -1.811197090E-01 -1.506359030E-01 -8.745377800E-02
1.649996187E+01 5.187341100E-02 5.083036800E-02 5.095091500E-02 5.130964600E-02 5.222339100E-02 5.414949100E-02 5.575849900E-02 5.727352900E-02 5.928774200E-02 5.940081900E-02 5.759485100E-02
1.674996808E+01 5.446325800E-02 5.406038400E-02 5.497262900E-02 5.628815900E-02 5.835778600E-02 6.173648600E-02 6.505721400E-02 6.860297400E-02 7.344026300E-02 7.658591700E-02 7.924077800E-02
1.624993176E+01 4.221975300E-02 4.116283300E-02 4.054314100E-02 4.074984400E-02 4.090819700E-02 4.103864600E-02 4.148024500E-02 4.035616500E-02 3.732883400E-02 3.174502600E-02 1.944844400E-02
1.574996808E+01 2.657794100E-02 2.641171500E-02 2.556024500E-02 2.384345700E-02 1.991584300E-02 1.331648200E-02 2.782330000E-04 -2.453579700E-02 -6.674670000E-02 -1.355907130E-01 -1.884924070E-01
1.524993176E+01 1.319547800E-02 9.170188000E-03 -2.648570000E-04 -1.983240400E-02 -5.781896000E-02 -1.244905600E-01 -1.739391430E-01 -1.440157830E-01 -7.873057500E-02 9.096875000E-03 1.501581900E-02
