N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 2.941822000E-03 -6.293966000E-03 -2.665862700E-02 -6.717558800E-02 -1.384246660E-01 -1.485421580E-01 -9.676612300E-02 4.115803000E-03 1.268998900E-02 2.119671100E-02 3.213602600E-02
1.600000000E+01 3.246175800E-02 3.167249600E-02 3.113266500E-02 3.097023000E-02 3.036186600E-02 2.925762300E-02 2.737242900E-02 2.296990700E-02 1.455975000E-02 -3.330660000E-04 -2.711904800E-02
1.700000000E+01 6.313414600E-02 6.099787400E-02 5.929102900E-02 5.857215300E-02 5.828059100E-02 5.880754100E-02 6.063231500E-02 6.291009300E-02 6.542405000E-02 6.979627700E-02 7.420184700E-02
1.549996187E+01 2.179247600E-02 2.104535700E-02 1.954432700E-02 1.570661700E-02 8.009994000E-03 -6.705246000E-03 -3.449320600E-02 -8.263311200E-02 -1.570604490E-01 -1.651005860E-01 -1.138090860E-01
1.649996187E+01 5.474484300E-02 5.277310900E-02 5.162737300E-02 5.069646400E-02 5.031709700E-02 5.078130100E-02 5.131127500E-02 5.206193800E-02 5.337576300E-02 5.380592900E-02 5.328632600E-02
1.674996808E+01 6.076828800E-02 5.872371700E-02 5.746125800E-02 5.645090000E-02 5.611435800E-02 5.682648600E-02 5.790060600E-02 5.952482400E-02 6.220644900E-02 6.460593500E-02 6.715973800E-02
1.624993176E+01 4.326905900E-02 4.177088400E-02 4.061938500E-02 4.018386900E-02 3.985274700E-02 3.967962900E-02 3.991646700E-02 3.922058800E-02 3.749068200E-02 3.433680000E-02 2.687615800E-02
1.574996808E+01 2.659985500E-02 2.657998900E-02 2.603275800E-02 2.496762700E-02 2.234809500E-02 1.826809500E-02 1.012284800E-02 -6.040074000E-03 -3.396632400E-02 -8.253105800E-02 -1.529933600E-01
1.524993176E+01 1.457121300E-02 1.216993600E-02 6.168702000E-03 -6.469110000E-03 -3.151678900E-02 -7.736017800E-02 -1.524842460E-01 -1.554503630E-01 -1.016317410E-01 -1.113518000E-03 1.078351400E-02
