N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -8.667189500E-02 -9.540734500E-02 -1.021919750E-01 -1.081123010E-01
1.600000000E+01 3.156372000E-02 3.144384500E-02 3.082991700E-02 3.046003300E-02
1.700000000E+01 7.089694300E-02 6.852157900E-02 6.546271700E-02 6.446217100E-02
1.549996187E+01 1.440010800E-02 1.262458100E-02 1.269826500E-02 1.231251500E-02
1.649996187E+01 5.581536300E-02 5.464972400E-02 5.392959000E-02 5.333720100E-02
1.674996808E+01 6.596107300E-02 6.301040200E-02 6.223456600E-02 6.124502900E-02
1.624993176E+01 4.241054800E-02 4.215406000E-02 4.192168900E-02 4.164710900E-02
1.574996808E+01 2.430553600E-02 2.408579500E-02 2.315429900E-02 2.365610500E-02
1.524993176E+01 -1.294443100E-02 -1.597495200E-02 -1.794656800E-02 -1.949480300E-02
