N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -9.602046500E-02 -1.099813140E-01 -1.229891190E-01 -1.359333070E-01
1.600000000E+01 3.171521100E-02 3.164651800E-02 3.118358500E-02 3.087203600E-02
1.700000000E+01 7.725468900E-02 7.621834100E-02 7.418992600E-02 7.395562900E-02
1.549996187E+01 1.336626100E-02 1.097362800E-02 1.031118100E-02 9.078814000E-03
1.649996187E+01 5.753483700E-02 5.707921100E-02 5.711917600E-02 5.726478900E-02
1.674996808E+01 6.953421500E-02 6.772444700E-02 6.802308000E-02 6.792035800E-02
1.624993176E+01 4.312973400E-02 4.319752100E-02 4.336023000E-02 4.351634600E-02
1.574996808E+01 2.400993200E-02 2.364665800E-02 2.246405100E-02 2.273062700E-02
1.524993176E+01 -1.614838200E-02 -2.106950900E-02 -2.534751300E-02 -2.954213400E-02
