N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -5.683268300E-02 -5.463063800E-02 -5.154863600E-02 -4.932452300E-02
1.600000000E+01 3.113172800E-02 3.088602500E-02 3.020938200E-02 2.977763500E-02
1.700000000E+01 6.426984600E-02 6.252286100E-02 6.035216200E-02 6.023371700E-02
1.549996187E+01 1.755433300E-02 1.696577700E-02 1.819404500E-02 1.853520800E-02
1.649996187E+01 5.225546100E-02 5.074824700E-02 4.992565500E-02 4.942888300E-02
1.674996808E+01 6.054704500E-02 5.768279500E-02 5.730153900E-02 5.687288200E-02
1.624993176E+01 4.059223600E-02 3.994370100E-02 3.945062600E-02 3.905096900E-02
1.574996808E+01 2.517508000E-02 2.530831600E-02 2.472340000E-02 2.537798500E-02
1.524993176E+01 -3.094285000E-03 -2.435261000E-03 -1.045239000E-03 1.876830000E-04
