N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -9.030710200E-02 -1.009755480E-01 -1.099800100E-01 -1.183001100E-01
1.600000000E+01 3.161782800E-02 3.152116600E-02 3.093224800E-02 3.060556800E-02
1.700000000E+01 7.283540700E-02 7.069344200E-02 6.774056000E-02 6.675922300E-02
1.549996187E+01 1.400103300E-02 1.200106800E-02 1.179414700E-02 1.115512600E-02
1.649996187E+01 5.643867600E-02 5.548951400E-02 5.497680100E-02 5.456365200E-02
1.674996808E+01 6.717094400E-02 6.450369200E-02 6.393945100E-02 6.308363000E-02
1.624993176E+01 4.269265000E-02 4.253515400E-02 4.242794200E-02 4.227898700E-02
1.574996808E+01 2.419197700E-02 2.390737200E-02 2.288854300E-02 2.332495300E-02
1.524993176E+01 -1.418294900E-02 -1.790346900E-02 -2.068150600E-02 -2.310897600E-02
