fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T01 12:01:10 295.1 39.29 1.000E+000 9.400E-001 2.316E-006 1.730E+004 2.904E+000 3.058E-008 1.329E-007 1.364E-003 1.328E-007 4.536E-011 2.503E-001 7.000E-004 5.505E-008 1.508E-003 
0T02 12:03:24 295 39.3 1.000E+000 9.400E-001 2.288E-006 1.730E+004 2.909E+000 3.041E-008 1.145E-007 1.179E-003 1.145E-007 3.377E-011 2.503E-001 6.000E-004 4.657E-008 1.509E-003 
0T03 12:05:26 295 39.3 1.000E+000 9.400E-001 2.321E-006 1.730E+004 2.905E+000 3.064E-008 1.138E-007 1.175E-003 1.138E-007 3.346E-011 2.502E-001 6.000E-004 4.607E-008 1.516E-003 
0T04 12:07:42 295.1 39.29 1.000E+000 9.400E-001 2.337E-006 1.730E+004 2.901E+000 3.117E-008 1.344E-007 1.390E-003 1.343E-007 4.675E-011 2.504E-001 7.000E-004 5.712E-008 1.420E-003 
0T05 12:10:56 295.2 39.28 1.000E+000 9.400E-001 2.355E-006 1.730E+004 2.899E+000 3.165E-008 1.593E-007 1.651E-003 1.593E-007 6.578E-011 2.503E-001 8.000E-004 7.258E-008 1.431E-003 
0T06 12:14:22 295 39.3 1.000E+000 9.400E-001 2.331E-006 1.730E+004 2.895E+000 3.133E-008 1.535E-007 1.594E-003 1.535E-007 6.126E-011 2.505E-001 8.000E-004 6.695E-008 1.451E-003 
0T07 12:17:40 295 39.3 1.000E+000 9.400E-001 2.335E-006 1.730E+004 2.909E+000 3.080E-008 1.352E-007 1.398E-003 1.352E-007 4.735E-011 2.504E-001 7.000E-004 5.796E-008 1.488E-003 
0T08 12:20:50 295 39.3 1.000E+000 9.400E-001 2.300E-006 1.730E+004 2.902E+000 3.123E-008 1.434E-007 1.489E-003 1.434E-007 5.330E-011 2.495E-001 7.000E-004 6.652E-008 1.488E-003 
0T09 12:24:24 295.1 39.29 1.000E+000 9.400E-001 2.367E-006 1.730E+004 2.889E+000 3.203E-008 1.728E-007 1.802E-003 1.728E-007 7.802E-011 2.506E-001 9.000E-004 7.710E-008 1.487E-003 
0T10 12:29:04 295.1 39.29 1.000E+000 9.400E-001 2.345E-006 1.730E+004 2.883E+000 3.232E-008 1.816E-007 1.899E-003 1.816E-007 8.616E-011 2.499E-001 1.000E-003 7.659E-008 1.432E-003 
0T11 12:35:16 295 39.3 1.000E+000 9.400E-001 2.345E-006 1.730E+004 2.901E+000 3.139E-008 1.589E-007 1.652E-003 1.589E-007 6.568E-011 2.502E-001 8.000E-004 7.248E-008 1.480E-003 
0T12 12:41:10 295.1 39.29 1.000E+000 9.400E-001 2.380E-006 1.730E+004 2.895E+000 3.190E-008 1.621E-007 1.690E-003 1.621E-007 6.842E-011 2.498E-001 8.000E-004 7.593E-008 1.514E-003 
0T13 12:47:08 295.1 39.29 1.000E+000 9.400E-001 2.363E-006 1.730E+004 2.885E+000 3.251E-008 1.724E-007 1.808E-003 1.724E-007 7.810E-011 2.506E-001 9.000E-004 7.724E-008 1.432E-003 
0T14 12:54:52 295 39.3 1.000E+000 9.400E-001 2.347E-006 1.730E+004 2.902E+000 3.151E-008 1.675E-007 1.744E-003 1.674E-007 7.309E-011 2.503E-001 9.000E-004 7.161E-008 1.539E-003 
0T15 13:01:44 295 39.3 1.000E+000 9.400E-001 2.328E-006 1.730E+004 2.909E+000 3.129E-008 1.518E-007 1.579E-003 1.518E-007 6.000E-011 2.504E-001 8.000E-004 6.538E-008 1.491E-003 
0T16 13:06:34 295.2 39.28 1.000E+000 9.400E-001 2.317E-006 1.730E+004 2.878E+000 3.331E-008 2.626E-007 2.761E-003 2.625E-007 1.818E-010 2.508E-001 1.400E-003 1.203E-007 1.367E-003 
0T17 13:14:24 295.1 39.29 1.000E+000 9.400E-001 2.338E-006 1.730E+004 2.892E+000 3.243E-008 2.000E-007 2.095E-003 2.000E-007 1.048E-010 2.501E-001 1.000E-003 9.522E-008 1.492E-003 
0T18 13:22:36 295.1 39.29 1.000E+000 9.400E-001 2.328E-006 1.730E+004 2.891E+000 3.257E-008 1.860E-007 1.952E-003 1.860E-007 9.094E-011 2.505E-001 1.000E-003 8.141E-008 1.466E-003 
0T19 13:32:16 295.1 39.29 1.000E+000 9.400E-001 2.331E-006 1.730E+004 2.880E+000 3.309E-008 2.070E-007 2.182E-003 2.070E-007 1.132E-010 2.507E-001 1.100E-003 9.342E-008 1.552E-003 
0T20 13:42:44 295 39.3 1.000E+000 9.400E-001 2.321E-006 1.730E+004 2.902E+000 3.189E-008 1.902E-007 1.990E-003 1.902E-007 9.483E-011 2.506E-001 1.000E-003 8.527E-008 1.530E-003 
