N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.620506000E-03 1.357018000E-03 1.168911000E-03 1.025289000E-03
1.600000000E+01 2.060750000E-03 1.792322000E-03 1.548293000E-03 1.364897000E-03
1.700000000E+01 2.693464600E-02 2.777078100E-02 2.852634600E-02 2.927305800E-02
1.549996187E+01 5.013620000E-04 4.021810000E-04 3.355780000E-04 2.877020000E-04
1.649996187E+01 1.005377000E-02 1.004922400E-02 1.006029600E-02 1.009330300E-02
1.674996808E+01 1.681805700E-02 1.708251300E-02 1.742977200E-02 1.773060400E-02
1.624993176E+01 5.530523000E-03 5.343356000E-03 5.188659000E-03 5.038067000E-03
1.574996808E+01 5.684900000E-04 4.365420000E-04 3.548530000E-04 2.975590000E-04
1.524993176E+01 7.581080000E-04 6.268620000E-04 5.357250000E-04 4.664210000E-04
