N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.178290000E-04 1.649870000E-04 1.310410000E-04 1.075370000E-04
1.600000000E+01 2.210896000E-03 1.970348000E-03 1.814235000E-03 1.709614000E-03
1.700000000E+01 1.985398600E-02 1.852548400E-02 1.767659600E-02 1.709552900E-02
1.549996187E+01 6.383870000E-04 5.694470000E-04 5.245880000E-04 4.914800000E-04
1.649996187E+01 6.973232000E-03 6.265662000E-03 5.810883000E-03 5.499793000E-03
1.674996808E+01 1.203928100E-02 1.099868000E-02 1.032754100E-02 9.862069000E-03
1.624993176E+01 3.936285000E-03 3.506885000E-03 3.232924000E-03 3.045862000E-03
1.574996808E+01 1.232496000E-03 1.102165000E-03 1.019167000E-03 9.621660000E-04
1.524993176E+01 1.901950000E-04 1.564760000E-04 1.310710000E-04 1.111890000E-04
