T d154 d184 d214 d244
d 150 180 210 240
290 4.435640000E-04 3.565850000E-04 2.934570000E-04 2.505820000E-04
295 3.988770000E-04 3.256700000E-04 2.691770000E-04 2.332980000E-04
300 3.620580000E-04 2.956830000E-04 2.531250000E-04 2.234540000E-04
305 3.276130000E-04 2.737010000E-04 2.393210000E-04 2.153350000E-04
310 2.914410000E-04 2.484010000E-04 2.202000000E-04 2.004890000E-04
315 2.236580000E-04 1.892690000E-04 1.653240000E-04 1.477240000E-04
320 6.956700000E-05 4.237000000E-05 2.142800000E-05 4.671000000E-06
325 1.036570000E-04 2.118920000E-04 1.676040000E-04 1.372200000E-04
330 2.936610000E-04 2.282510000E-04 1.851210000E-04 1.551350000E-04
335 3.521330000E-04 2.820260000E-04 2.351350000E-04 2.010640000E-04
340 4.773960000E-04 3.908300000E-04 3.315210000E-04 2.877910000E-04
