N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.356220000E-03 1.033947000E-03 8.242760000E-04 6.778620000E-04
1.600000000E+01 1.190624700E-02 1.109732300E-02 1.056248300E-02 1.020503800E-02
1.700000000E+01 5.755669400E-02 5.739136000E-02 5.766151000E-02 5.827981600E-02
1.549996187E+01 4.081770000E-03 3.700875000E-03 3.445786000E-03 3.249530000E-03
1.649996187E+01 2.767386200E-02 2.663917700E-02 2.610221300E-02 2.584050800E-02
1.674996808E+01 4.042164400E-02 3.961173200E-02 3.939462900E-02 3.949112100E-02
1.624993176E+01 1.844203100E-02 1.743670600E-02 1.682737600E-02 1.643986300E-02
1.574996808E+01 7.349546000E-03 6.770385000E-03 6.390912000E-03 6.126695000E-03
1.524993176E+01 1.309348000E-03 1.079021000E-03 8.982730000E-04 7.493670000E-04
