N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.328570000E-04 -2.343880000E-04 -3.139150000E-04 -3.847840000E-04
1.600000000E+01 1.161178500E-02 1.055569800E-02 9.845006000E-03 9.360770000E-03
1.700000000E+01 5.492441000E-02 5.381557900E-02 5.337297100E-02 5.327927500E-02
1.549996187E+01 4.157298000E-03 3.719171000E-03 3.432771000E-03 3.227202000E-03
1.649996187E+01 2.696421200E-02 2.540749100E-02 2.442291400E-02 2.378647200E-02
1.674996808E+01 3.902532000E-02 3.749075600E-02 3.668400700E-02 3.622235600E-02
1.624993176E+01 1.801850600E-02 1.665642900E-02 1.574611000E-02 1.513037700E-02
1.574996808E+01 7.169195000E-03 6.459999000E-03 5.978808000E-03 5.653660000E-03
1.524993176E+01 1.953632000E-03 1.711301000E-03 1.538999000E-03 1.409309000E-03
