N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 7.048580000E-04 5.652270000E-04 4.673350000E-04 3.879980000E-04
1.600000000E+01 1.184976700E-02 1.051593800E-02 9.597777000E-03 8.940968000E-03
1.700000000E+01 5.459434000E-02 5.266425900E-02 5.151850200E-02 5.075963000E-02
1.549996187E+01 4.250838000E-03 3.714039000E-03 3.360403000E-03 3.112771000E-03
1.649996187E+01 2.746487300E-02 2.540633800E-02 2.396218400E-02 2.293425300E-02
1.674996808E+01 3.934234500E-02 3.715757800E-02 3.573302500E-02 3.474174700E-02
1.624993176E+01 1.844868800E-02 1.668282400E-02 1.544674700E-02 1.457118500E-02
1.574996808E+01 7.271645000E-03 6.377627000E-03 5.774407000E-03 5.354360000E-03
1.524993176E+01 2.249520000E-03 1.958803000E-03 1.764952000E-03 1.626771000E-03
