T nFsrh nFBsrh dnsrh nF nFB dn
290 1.200523107E+00 1.138205976E+00 6.231713100E-02 1.175492530E+00 1.135324147E+00 4.016838300E-02
295 1.209629482E+00 1.142996697E+00 6.663278500E-02 1.180940593E+00 1.139281608E+00 4.165898500E-02
300 1.207935651E+00 1.147359602E+00 6.057604900E-02 1.184725048E+00 1.142638707E+00 4.208634100E-02
305 1.216814772E+00 1.150431400E+00 6.638337200E-02 1.187807994E+00 1.145351944E+00 4.245605000E-02
310 1.215377154E+00 1.152890366E+00 6.248678800E-02 1.194191057E+00 1.147422675E+00 4.676838200E-02
315 1.218445165E+00 1.155641152E+00 6.280401300E-02 1.199845836E+00 1.148700680E+00 5.114515600E-02
320 1.226795333E+00 1.158633993E+00 6.816134000E-02 1.204650163E+00 1.149341385E+00 5.530877800E-02
325 1.230039864E+00 1.161824223E+00 6.821564100E-02 1.208345440E+00 1.149096966E+00 5.924847400E-02
330 1.237333463E+00 1.163064591E+00 7.426887200E-02 1.210935207E+00 1.148148202E+00 6.278700500E-02
335 1.243933209E+00 1.163786021E+00 8.014718800E-02 1.212265910E+00 1.146517185E+00 6.574872500E-02
340 1.244491517E+00 1.163884977E+00 8.060654000E-02 1.212151298E+00 1.144141040E+00 6.801025800E-02
