T nFsrh nFBsrh dnsrh nF nFB dn
290 1.164795188E+00 1.137913893E+00 2.688129500E-02 1.164008017E+00 1.137222419E+00 2.678559800E-02
295 1.168844928E+00 1.140899624E+00 2.794530400E-02 1.161251477E+00 1.137983399E+00 2.326807800E-02
300 1.168152558E+00 1.139731238E+00 2.842132000E-02 1.166964113E+00 1.138683582E+00 2.828053100E-02
305 1.173520277E+00 1.145151175E+00 2.836910200E-02 1.172026717E+00 1.143817028E+00 2.820968900E-02
310 1.176575537E+00 1.150433992E+00 2.614154500E-02 1.173188059E+00 1.148753379E+00 2.443468000E-02
315 1.176241112E+00 1.155083147E+00 2.115796500E-02 1.174044258E+00 1.152996810E+00 2.104744800E-02
320 1.168205957E+00 1.159331067E+00 8.874890000E-03 1.165967420E+00 1.156771428E+00 9.195992000E-03
325 1.157010155E+00 1.162741895E+00 -5.731740000E-03 1.154725677E+00 1.159648950E+00 -4.923273000E-03
330 1.137983599E+00 1.165427263E+00 -2.744366400E-02 1.135684138E+00 1.161741285E+00 -2.605714700E-02
335 1.117397883E+00 1.166357848E+00 -4.895996500E-02 1.115698037E+00 1.162066172E+00 -4.636813500E-02
340 1.103048228E+00 1.149161418E+00 -4.611319000E-02 1.101387002E+00 1.144994450E+00 -4.360744800E-02
