T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.252258311E+00 1.226598377E+00 2.565993400E-02 1.252192226E+00 1.226534162E+00 2.565806400E-02 6.608500000E-05 6.421500000E-05
295 1.252120739E+00 1.226144512E+00 2.597622700E-02 1.252063089E+00 1.226087133E+00 2.597595600E-02 5.765000000E-05 5.737900000E-05
300 1.252575332E+00 1.226641900E+00 2.593343200E-02 1.252524936E+00 1.226589784E+00 2.593515200E-02 5.039600000E-05 5.211600000E-05
305 1.253491399E+00 1.227823470E+00 2.566792900E-02 1.253446821E+00 1.227775472E+00 2.567134900E-02 4.457800000E-05 4.799800000E-05
310 1.254443931E+00 1.229432448E+00 2.501148300E-02 1.254403535E+00 1.229386820E+00 2.501671500E-02 4.039600000E-05 4.562800000E-05
315 1.254771263E+00 1.230986833E+00 2.378443000E-02 1.254733571E+00 1.230943081E+00 2.379049000E-02 3.769200000E-05 4.375200000E-05
320 1.253775139E+00 1.232809973E+00 2.096516600E-02 1.253738690E+00 1.232766220E+00 2.097247000E-02 3.644900000E-05 4.375300000E-05
325 1.249729942E+00 1.234145375E+00 1.558456700E-02 1.249693749E+00 1.234099170E+00 1.559457900E-02 3.619300000E-05 4.620500000E-05
330 1.240224402E+00 1.234260540E+00 5.963862000E-03 1.240188091E+00 1.234209851E+00 5.978240000E-03 3.631100000E-05 5.068900000E-05
335 1.221241026E+00 1.232611779E+00 -1.137075300E-02 1.221205601E+00 1.232553542E+00 -1.134794100E-02 3.542500000E-05 5.823700000E-05
340 1.186783891E+00 1.226714278E+00 -3.993038700E-02 1.186752443E+00 1.226645511E+00 -3.989306800E-02 3.144800000E-05 6.876700000E-05
