fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_335 001_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.583149179E-13 1.000000000E+20 1.210838818E+00 7.996993985E-15 3.528307072E-05 
001_335_SRH 001_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.211746271E-14 1.000000000E+20 1.269039226E+00 6.350949735E-15 6.509616369E-05 
002_335 002_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.849541955E-13 1.000000000E+20 1.221021751E+00 1.058711234E-14 2.166184034E-05 
002_335_SRH 002_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.970061822E-14 1.000000000E+20 1.269643196E+00 9.308724126E-15 6.899333260E-05 
003_335 003_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.225244488E-13 1.000000000E+20 1.234298185E+00 1.486480341E-14 3.939735867E-05 
003_335_SRH 003_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.286260376E-13 1.000000000E+20 1.269327466E+00 1.362732824E-14 7.999307793E-05 
004_335 004_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.747826281E-13 1.000000000E+20 1.247902931E+00 2.112064795E-14 4.436555614E-05 
004_335_SRH 004_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.827379169E-13 1.000000000E+20 1.272228896E+00 1.992581022E-14 7.875994923E-05 
005_335 005_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.458654459E-13 1.000000000E+20 1.257018360E+00 3.027247902E-14 6.600308398E-05 
005_335_SRH 005_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.563109177E-13 1.000000000E+20 1.273798504E+00 2.911048909E-14 9.439603698E-05 
006_335 006_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.401144888E-13 1.000000000E+20 1.265395264E+00 4.359048490E-14 8.359760751E-05 
006_335_SRH 006_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.537533721E-13 1.000000000E+20 1.276622620E+00 4.246912001E-14 1.080625496E-04 
007_335 007_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.612753869E-13 1.000000000E+20 1.274334002E+00 6.289565700E-14 8.977236681E-05 
007_335_SRH 007_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.788238187E-13 1.000000000E+20 1.281645014E+00 6.182343998E-14 1.105467611E-04 
008_335 008_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 7.117764964E-13 1.000000000E+20 1.282275962E+00 9.097142872E-14 1.093507791E-04 
008_335_SRH 008_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 6.338623535E-13 1.000000000E+20 1.286989017E+00 8.995462677E-14 1.273838302E-04 
009_335 009_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.930116631E-13 1.000000000E+20 1.290508203E+00 1.317930349E-13 1.325916670E-04 
009_335_SRH 009_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 8.200216420E-13 1.000000000E+20 1.293393324E+00 1.308100820E-13 1.487309429E-04 
010_335 010_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.106202116E-12 1.000000000E+20 1.298612374E+00 1.910987752E-13 1.607285855E-04 
010_335_SRH 010_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.038232710E-12 1.000000000E+20 1.300630417E+00 1.902414664E-13 1.742457101E-04 
011_335 011_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.353920447E-12 1.000000000E+20 1.307455187E+00 2.778746335E-13 1.904776881E-04 
011_335_SRH 011_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.290718785E-12 1.000000000E+20 1.308773860E+00 2.770838779E-13 2.020758821E-04 
012_335 012_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.643006455E-12 1.000000000E+20 1.316598774E+00 4.053767887E-13 2.262405613E-04 
012_335_SRH 012_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.583966141E-12 1.000000000E+20 1.316735060E+00 4.041929186E-13 2.403048961E-04 
013_335 013_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.983250219E-12 1.000000000E+20 1.324280628E+00 5.914739297E-13 2.734314742E-04 
013_335_SRH 013_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 1.927866544E-12 1.000000000E+20 1.324347348E+00 5.903566044E-13 2.860900983E-04 
014_335 014_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.387400265E-12 1.000000000E+20 1.331760785E+00 8.652433287E-13 3.280510476E-04 
014_335_SRH 014_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.335105830E-12 1.000000000E+20 1.331952006E+00 8.643569992E-13 3.378916233E-04 
015_335 015_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.869844494E-12 1.000000000E+20 1.335591781E+00 1.260684490E-12 4.089204636E-04 
015_335_SRH 015_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 2.820097645E-12 1.000000000E+20 1.335867135E+00 1.260112587E-12 4.168701437E-04 
016_335 016_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.447483641E-12 1.000000000E+20 1.339065401E+00 1.839628214E-12 5.054200087E-04 
016_335_SRH 016_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 3.399766770E-12 1.000000000E+20 1.339292938E+00 1.839207634E-12 5.126614711E-04 
017_335 017_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.141078837E-12 1.000000000E+20 1.345686418E+00 2.701466083E-12 5.932206911E-04 
017_335_SRH 017_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.094887893E-12 1.000000000E+20 1.345806880E+00 2.700995803E-12 6.004341506E-04 
018_335 018_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.966862012E-12 1.000000000E+20 1.348917050E+00 3.952361471E-12 7.223697401E-04 
018_335_SRH 018_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 4.921810721E-12 1.000000000E+20 1.349119165E+00 3.952853629E-12 7.297769833E-04 
019_335 019_335.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.852272820E-12 1.000000000E+20 1.334093413E+00 5.831481955E-12 9.582995777E-04 
019_335_SRH 019_335_srh.dat 335 34.61 1.000000000E+00 0.000000000E+00 5.808987275E-12 1.000000000E+20 1.334266115E+00 5.831123693E-12 9.638733850E-04 
