N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.159499570E+00 1.158592367E+00 1.157393134E+00 1.155766084E+00
1.600000000E+01 1.244666990E+00 1.244163562E+00 1.244043709E+00 1.244105349E+00
1.700000000E+01 1.289148928E+00 1.289203562E+00 1.289033939E+00 1.288976082E+00
1.549996187E+01 1.222272924E+00 1.221134243E+00 1.220567974E+00 1.219857202E+00
1.649996187E+01 1.259892978E+00 1.259707944E+00 1.259433757E+00 1.259655085E+00
1.674996808E+01 1.271297472E+00 1.271369589E+00 1.270889364E+00 1.271047833E+00
1.624993176E+01 1.252748191E+00 1.252348612E+00 1.252356849E+00 1.252424359E+00
1.574996808E+01 1.233835521E+00 1.232679444E+00 1.232809973E+00 1.232636530E+00
1.524993176E+01 1.206655606E+00 1.205501220E+00 1.204234337E+00 1.203001934E+00
