N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 295 1.500E-4 1.260008457E+00 1.303831808E+00
1.468000E+10 5.623E+16 295 1.500E-4 1.263707597E+00 1.303839176E+00
2.154000E+10 5.623E+16 295 1.500E-4 1.266297428E+00 1.303849816E+00
3.162000E+10 5.623E+16 295 1.500E-4 1.273485726E+00 1.303865186E+00
4.642000E+10 5.623E+16 295 1.500E-4 1.281126987E+00 1.303887331E+00
6.813000E+10 5.623E+16 295 1.500E-4 1.289165979E+00 1.303919045E+00
1.000000E+11 5.623E+16 295 1.500E-4 1.289871783E+00 1.303963995E+00
1.468000E+11 5.623E+16 295 1.500E-4 1.290383065E+00 1.305657794E+00
2.154000E+11 5.623E+16 295 1.500E-4 1.299815574E+00 1.309503684E+00
3.162000E+11 5.623E+16 295 1.500E-4 1.303771809E+00 1.309625024E+00
4.642000E+11 5.623E+16 295 1.500E-4 1.307771674E+00 1.309780528E+00
6.813000E+11 5.623E+16 295 1.500E-4 1.309763994E+00 1.309970657E+00
1.000000E+12 5.623E+16 295 1.500E-4 1.310057169E+00 1.310190356E+00
1.468000E+12 5.623E+16 295 1.500E-4 1.319110512E+00 1.323455387E+00
2.154000E+12 5.623E+16 295 1.500E-4 1.323660529E+00 1.323720267E+00
3.162000E+12 5.623E+16 295 1.500E-4 1.323932833E+00 1.323970494E+00
4.642000E+12 5.623E+16 295 1.500E-4 1.330451162E+00 1.334837785E+00
6.813000E+12 5.623E+16 295 1.500E-4 1.347324989E+00 1.347343221E+00
1.000000E+13 5.623E+16 295 1.500E-4 1.352881858E+00 1.352894381E+00
