Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.229379010E+00 1.203039991E+00 2.633901900E-02 1.223844348E+00 1.197872459E+00 2.597188900E-02 5.534662000E-03 5.167532000E-03
1.468000E+10 1.229459050E+00 1.203119812E+00 2.633923800E-02 1.225461875E+00 1.199397510E+00 2.606436500E-02 3.997175000E-03 3.722302000E-03
2.154000E+10 1.229575634E+00 1.203236128E+00 2.633950600E-02 1.226724193E+00 1.200585867E+00 2.613832600E-02 2.851441000E-03 2.650261000E-03
3.162000E+10 1.229744990E+00 1.203405209E+00 2.633978100E-02 1.227728736E+00 1.201533528E+00 2.619520800E-02 2.016254000E-03 1.871681000E-03
4.642000E+10 1.229989958E+00 1.203650029E+00 2.633992900E-02 1.228571574E+00 1.202334103E+00 2.623747100E-02 1.418384000E-03 1.315926000E-03
6.813000E+10 1.230342116E+00 1.204002457E+00 2.633965900E-02 1.229345734E+00 1.203077975E+00 2.626775900E-02 9.963820000E-04 9.244820000E-04
1.000000E+11 1.230844011E+00 1.204505624E+00 2.633838700E-02 1.230142367E+00 1.203854122E+00 2.628824500E-02 7.016440000E-04 6.515020000E-04
1.468000E+11 1.231550899E+00 1.205215843E+00 2.633505600E-02 1.231053550E+00 1.204753331E+00 2.630021900E-02 4.973490000E-04 4.625120000E-04
2.154000E+11 1.232531094E+00 1.206203061E+00 2.632803300E-02 1.232174592E+00 1.205870720E+00 2.630387200E-02 3.565020000E-04 3.323410000E-04
3.162000E+11 1.233863404E+00 1.207548145E+00 2.631525900E-02 1.233603657E+00 1.207305152E+00 2.629850500E-02 2.597470000E-04 2.429930000E-04
4.642000E+11 1.235630323E+00 1.209335536E+00 2.629478700E-02 1.235436959E+00 1.209153796E+00 2.628316300E-02 1.933640000E-04 1.817400000E-04
6.813000E+11 1.237906401E+00 1.211645213E+00 2.626118800E-02 1.237758687E+00 1.211505234E+00 2.625345300E-02 1.477140000E-04 1.399790000E-04
1.000000E+12 1.240743047E+00 1.214522048E+00 2.622099900E-02 1.240626991E+00 1.214411344E+00 2.621564700E-02 1.160560000E-04 1.107040000E-04
1.468000E+12 1.244154085E+00 1.217972057E+00 2.618202800E-02 1.244060396E+00 1.217882087E+00 2.617830900E-02 9.368900000E-05 8.997000000E-05
2.154000E+12 1.248109329E+00 1.221970200E+00 2.613912900E-02 1.248031959E+00 1.221895377E+00 2.613658200E-02 7.737000000E-05 7.482300000E-05
3.162000E+12 1.252542577E+00 1.226454280E+00 2.608829700E-02 1.252477644E+00 1.226391017E+00 2.608662700E-02 6.493300000E-05 6.326300000E-05
4.642000E+12 1.257372279E+00 1.231348966E+00 2.602331300E-02 1.257317278E+00 1.231295032E+00 2.602224600E-02 5.500100000E-05 5.393400000E-05
6.813000E+12 1.262522758E+00 1.236590329E+00 2.593242900E-02 1.262476011E+00 1.236544201E+00 2.593181000E-02 4.674700000E-05 4.612800000E-05
1.000000E+13 1.267933096E+00 1.242121516E+00 2.581158000E-02 1.267893408E+00 1.242082108E+00 2.581130000E-02 3.968800000E-05 3.940800000E-05
