Ew Nt
4.4662424E-1 8.2136511E+15
4.4390686E-1 7.8052773E+15
4.4118946E-1 7.4434360E+15
4.3847206E-1 7.1138928E+15
4.3575465E-1 6.8043686E+15
4.3303725E-1 6.5095992E+15
4.3031986E-1 6.2295031E+15
4.2760246E-1 5.9663963E+15
4.2488506E-1 5.7249267E+15
4.2216767E-1 5.5133325E+15
4.1945026E-1 5.3424761E+15
4.1673286E-1 5.2215804E+15
4.1401547E-1 5.1533762E+15
4.1129807E-1 5.1330747E+15
4.0858067E-1 5.1517318E+15
4.0586327E-1 5.2014569E+15
4.0314588E-1 5.2790457E+15
4.0042848E-1 5.3862918E+15
3.9771108E-1 5.5276067E+15
3.9499368E-1 5.7068423E+15
3.9227628E-1 5.9251961E+15
3.8955888E-1 6.1809424E+15
3.8684148E-1 6.4707559E+15
3.8412409E-1 6.7917562E+15
3.8140669E-1 7.1431311E+15
3.7868929E-1 7.5261263E+15
3.7597189E-1 7.9419036E+15
3.7325449E-1 8.3883799E+15
3.7053709E-1 8.8584430E+15
3.6781970E-1 9.3406967E+15
3.6510230E-1 9.8215002E+15
3.6238490E-1 1.0286149E+16
3.5966750E-1 1.0718548E+16
3.5695010E-1 1.1100754E+16
3.5423270E-1 1.1413853E+16
3.5151531E-1 1.1640078E+16
3.4879791E-1 1.1765031E+16
3.4608051E-1 1.1779150E+16
3.4336311E-1 1.1678477E+16
3.4064571E-1 1.1465155E+16
3.3792831E-1 1.1147672E+16
3.3521092E-1 1.0740377E+16
3.3249352E-1 1.0261979E+16
3.2977612E-1 9.7333819E+15
3.2705872E-1 9.1755960E+15
3.2434132E-1 8.6081510E+15
3.2162392E-1 8.0480441E+15
3.1890653E-1 7.5090453E+15
3.1618913E-1 7.0012948E+15
3.1347173E-1 6.5314382E+15
3.1075433E-1 6.1030967E+15
3.0803693E-1 5.7174263E+15
3.0531953E-1 5.3734647E+15
3.0260214E-1 5.0684172E+15
2.9988474E-1 4.7980385E+15
2.9716734E-1 4.5569418E+15
2.9444994E-1 4.3382468E+15
2.9173254E-1 4.1317394E+15
2.8901514E-1 3.9199748E+15
2.8629775E-1 3.6730383E+15
2.8358035E-1 3.3454351E+15
2.8086295E-1 2.8814107E+15
2.7814555E-1 2.2336389E+15
2.7542815E-1 1.3913042E+15
2.7271075E-1 9.1252360E+14
