Ytrue Ypred RelError Label
1.780000e+11 2.148772e+11 2.071751e-01 SC2973
2.670000e+11 2.969646e+11 1.122269e-01 SC312v6
7.090000e+12 6.592491e+12 7.017057e-02 SC3132v3
1.910000e+12 1.793655e+12 6.091359e-02 SC3152v1
3.100000e+12 2.925490e+12 5.629344e-02 SC3152v3
3.630000e+11 3.398759e+11 6.370287e-02 SC320v10
1.940000e+11 2.096234e+11 8.053274e-02 SC3252v1
9.310000e+11 9.321927e+11 1.281111e-03 SC3383v2
8.780000e+12 8.600507e+12 2.044341e-02 SC3411v10
7.570000e+12 7.416279e+12 2.030665e-02 SC3411v9
7.170000e+11 6.992141e+11 2.480595e-02 SC342v1
5.310000e+12 5.048948e+12 4.916234e-02 SC3491v2
1.630000e+13 1.553473e+13 4.694914e-02 SC3501v6
1.600000e+13 1.717876e+13 7.367242e-02 SC3501v9
9.880000e+12 1.025234e+13 3.768609e-02 SC3502v10
1.440000e+13 1.311179e+13 8.945905e-02 SC3503
1.490000e+12 1.449361e+12 2.727422e-02 SC3753v2
3.200000e+12 2.864771e+12 1.047591e-01 SC3753v7
7.210000e+12 7.632289e+12 5.856990e-02 SC4023v3
2.070000e+12 2.241619e+12 8.290787e-02 SC4023v5
