Ytrue Ypred RelError Label
1.780000e+11 1.780052e+11 2.926379e-05 SC2973
2.670000e+11 2.667505e+11 9.345819e-04 SC312v6
7.090000e+12 7.070375e+12 2.767988e-03 SC3132v3
1.910000e+12 1.910011e+12 5.771216e-06 SC3152v1
3.100000e+12 3.100730e+12 2.354988e-04 SC3152v3
3.630000e+11 3.621800e+11 2.258982e-03 SC320v10
1.940000e+11 1.949555e+11 4.925503e-03 SC3252v1
9.310000e+11 9.302477e+11 8.080036e-04 SC3383v2
8.780000e+12 8.764799e+12 1.731284e-03 SC3411v10
7.570000e+12 7.572320e+12 3.064508e-04 SC3411v9
7.170000e+11 7.174459e+11 6.218682e-04 SC342v1
5.310000e+12 5.299944e+12 1.893835e-03 SC3491v2
1.630000e+13 1.623582e+13 3.937629e-03 SC3501v6
1.600000e+13 1.605813e+13 3.633153e-03 SC3501v9
9.880000e+12 9.879370e+12 6.372591e-05 SC3502v10
1.440000e+13 1.445235e+13 3.635130e-03 SC3503
1.490000e+12 1.490899e+12 6.032728e-04 SC3753v2
3.200000e+12 3.200872e+12 2.724401e-04 SC3753v7
7.210000e+12 7.208462e+12 2.132828e-04 SC4023v3
2.070000e+12 2.074026e+12 1.944968e-03 SC4023v5
