Ytrue Ypred RelError Label
1.780000e+11 1.782825e+11 1.586806e-03 SC2973
2.670000e+11 2.669475e+11 1.964965e-04 SC312v6
7.090000e+12 7.089832e+12 2.376280e-05 SC3132v3
1.910000e+12 1.909787e+12 1.117109e-04 SC3152v1
3.100000e+12 3.100000e+12 7.440135e-08 SC3152v3
3.630000e+11 3.628270e+11 4.766646e-04 SC320v10
1.940000e+11 1.939087e+11 4.705018e-04 SC3252v1
9.310000e+11 9.309071e+11 9.975344e-05 SC3383v2
8.780000e+12 8.779757e+12 2.767366e-05 SC3411v10
7.570000e+12 7.569958e+12 5.524833e-06 SC3411v9
7.170000e+11 7.169844e+11 2.179093e-05 SC342v1
5.310000e+12 5.309774e+12 4.256966e-05 SC3491v2
1.630000e+13 1.629958e+13 2.583230e-05 SC3501v6
1.600000e+13 1.599790e+13 1.313373e-04 SC3501v9
9.880000e+12 9.880238e+12 2.413473e-05 SC3502v10
1.440000e+13 1.440019e+13 1.335650e-05 SC3503
1.490000e+12 1.489973e+12 1.792560e-05 SC3753v2
3.200000e+12 3.199892e+12 3.387811e-05 SC3753v7
7.210000e+12 7.210040e+12 5.480358e-06 SC4023v3
2.070000e+12 2.069953e+12 2.262538e-05 SC4023v5
