Ytrue Ypred RelError Label
1.780000e+11 1.780334e+11 1.874083e-04 SC2973
2.670000e+11 2.671619e+11 6.064971e-04 SC312v6
7.090000e+12 7.084227e+12 8.142533e-04 SC3132v3
1.910000e+12 1.909491e+12 2.664278e-04 SC3152v1
3.100000e+12 3.099615e+12 1.241254e-04 SC3152v3
3.630000e+11 3.627632e+11 6.523290e-04 SC320v10
1.940000e+11 1.942125e+11 1.095380e-03 SC3252v1
9.310000e+11 9.312143e+11 2.301562e-04 SC3383v2
8.780000e+12 8.775132e+12 5.544085e-04 SC3411v10
7.570000e+12 7.568976e+12 1.352390e-04 SC3411v9
7.170000e+11 7.171108e+11 1.544738e-04 SC342v1
5.310000e+12 5.307529e+12 4.654320e-04 SC3491v2
1.630000e+13 1.628881e+13 6.866789e-04 SC3501v6
1.600000e+13 1.600345e+13 2.158031e-04 SC3501v9
9.880000e+12 9.881340e+12 1.356674e-04 SC3502v10
1.440000e+13 1.440234e+13 1.624670e-04 SC3503
1.490000e+12 1.489997e+12 1.826901e-06 SC3753v2
3.200000e+12 3.200062e+12 1.945272e-05 SC3753v7
7.210000e+12 7.213131e+12 4.342745e-04 SC4023v3
2.070000e+12 2.070937e+12 4.528038e-04 SC4023v5
