Ytrue Ypred RelError Label
1.780000e+11 2.197777e+11 2.347059e-01 SC2973
2.670000e+11 2.984072e+11 1.176299e-01 SC312v6
7.090000e+12 7.034116e+12 7.882048e-03 SC3132v3
1.910000e+12 1.944835e+12 1.823808e-02 SC3152v1
3.100000e+12 2.713155e+12 1.247886e-01 SC3152v3
3.630000e+11 3.469645e+11 4.417490e-02 SC320v10
1.940000e+11 2.273261e+11 1.717840e-01 SC3252v1
9.310000e+11 9.824587e+11 5.527246e-02 SC3383v2
8.780000e+12 8.392173e+12 4.417162e-02 SC3411v10
7.570000e+12 7.797860e+12 3.010039e-02 SC3411v9
7.170000e+11 8.034563e+11 1.205807e-01 SC342v1
5.310000e+12 4.204570e+12 2.081790e-01 SC3491v2
1.630000e+13 1.454425e+13 1.077148e-01 SC3501v6
1.600000e+13 1.386872e+13 1.332052e-01 SC3501v9
9.880000e+12 9.344935e+12 5.415638e-02 SC3502v10
1.440000e+13 1.401996e+13 2.639199e-02 SC3503
1.490000e+12 1.507450e+12 1.171173e-02 SC3753v2
3.200000e+12 2.902331e+12 9.302147e-02 SC3753v7
7.210000e+12 7.425080e+12 2.983076e-02 SC4023v3
2.070000e+12 1.942861e+12 6.141991e-02 SC4023v5
