Ytrue Ypred RelError Label
1.780000e+11 1.782857e+11 1.605227e-03 SC2973
2.670000e+11 2.669963e+11 1.399732e-05 SC312v6
7.090000e+12 7.089264e+12 1.038697e-04 SC3132v3
1.910000e+12 1.909917e+12 4.362386e-05 SC3152v1
3.100000e+12 3.099700e+12 9.676016e-05 SC3152v3
3.630000e+11 3.629535e+11 1.280421e-04 SC320v10
1.940000e+11 1.939643e+11 1.841573e-04 SC3252v1
9.310000e+11 9.309504e+11 5.323582e-05 SC3383v2
8.780000e+12 8.779070e+12 1.059705e-04 SC3411v10
7.570000e+12 7.569696e+12 4.014623e-05 SC3411v9
7.170000e+11 7.169404e+11 8.305717e-05 SC342v1
5.310000e+12 5.309314e+12 1.292116e-04 SC3491v2
1.630000e+13 1.629912e+13 5.422890e-05 SC3501v6
1.600000e+13 1.599852e+13 9.230890e-05 SC3501v9
9.880000e+12 9.879482e+12 5.246573e-05 SC3502v10
1.440000e+13 1.439848e+13 1.058180e-04 SC3503
1.490000e+12 1.489761e+12 1.604740e-04 SC3753v2
3.200000e+12 3.199936e+12 1.993680e-05 SC3753v7
7.210000e+12 7.209680e+12 4.437364e-05 SC4023v3
2.070000e+12 2.069835e+12 7.981247e-05 SC4023v5
