Ytrue Ypred RelError Label
1.780000e+11 1.779900e+11 5.598255e-05 SC2973
2.670000e+11 2.669851e+11 5.567224e-05 SC312v6
7.090000e+12 7.089487e+12 7.236594e-05 SC3132v3
1.910000e+12 1.909855e+12 7.591628e-05 SC3152v1
3.100000e+12 3.099860e+12 4.505896e-05 SC3152v3
3.630000e+11 3.629830e+11 4.686580e-05 SC320v10
1.940000e+11 1.939873e+11 6.544023e-05 SC3252v1
9.310000e+11 9.309447e+11 5.944495e-05 SC3383v2
8.780000e+12 8.779516e+12 5.507581e-05 SC3411v10
7.570000e+12 7.569836e+12 2.165270e-05 SC3411v9
7.170000e+11 7.169565e+11 6.072502e-05 SC342v1
5.310000e+12 5.309771e+12 4.306967e-05 SC3491v2
1.630000e+13 1.629922e+13 4.813965e-05 SC3501v6
1.600000e+13 1.599951e+13 3.064191e-05 SC3501v9
9.880000e+12 9.879480e+12 5.260053e-05 SC3502v10
1.440000e+13 1.439941e+13 4.079125e-05 SC3503
1.490000e+12 1.489937e+12 4.232137e-05 SC3753v2
3.200000e+12 3.199845e+12 4.847614e-05 SC3753v7
7.210000e+12 7.209748e+12 3.495530e-05 SC4023v3
2.070000e+12 2.069926e+12 3.565691e-05 SC4023v5
