Ytrue Ypred RelError Label
1.780000e+11 1.817098e+11 2.084129e-02 SC2973
2.670000e+11 2.647400e+11 8.464252e-03 SC312v6
7.090000e+12 7.156989e+12 9.448364e-03 SC3132v3
1.910000e+12 1.868571e+12 2.169053e-02 SC3152v1
3.100000e+12 3.129099e+12 9.386825e-03 SC3152v3
3.630000e+11 3.574527e+11 1.528179e-02 SC320v10
1.940000e+11 1.904993e+11 1.804506e-02 SC3252v1
9.310000e+11 9.303725e+11 6.739872e-04 SC3383v2
8.780000e+12 8.881449e+12 1.155458e-02 SC3411v10
7.570000e+12 7.733260e+12 2.156665e-02 SC3411v9
7.170000e+11 7.107640e+11 8.697345e-03 SC342v1
5.310000e+12 5.410868e+12 1.899589e-02 SC3491v2
1.630000e+13 1.665777e+13 2.194886e-02 SC3501v6
1.600000e+13 1.626160e+13 1.635011e-02 SC3501v9
9.880000e+12 9.986605e+12 1.079001e-02 SC3502v10
1.440000e+13 1.489151e+13 3.413259e-02 SC3503
1.490000e+12 1.489564e+12 2.925678e-04 SC3753v2
3.200000e+12 3.178793e+12 6.627185e-03 SC3753v7
7.210000e+12 7.345902e+12 1.884909e-02 SC4023v3
2.070000e+12 2.132263e+12 3.007895e-02 SC4023v5
