Ytrue Ypred RelError Label
1.780000e+11 2.051049e+11 1.522747e-01 SC2973
2.670000e+11 2.631517e+11 1.441293e-02 SC312v6
7.090000e+12 8.161067e+12 1.510673e-01 SC3132v3
1.910000e+12 2.552420e+12 3.363457e-01 SC3152v1
3.100000e+12 3.711355e+12 1.972112e-01 SC3152v3
3.630000e+11 3.623054e+11 1.913440e-03 SC320v10
1.940000e+11 2.101360e+11 8.317512e-02 SC3252v1
9.310000e+11 1.504059e+12 6.155311e-01 SC3383v2
8.780000e+12 9.581525e+12 9.128983e-02 SC3411v10
7.570000e+12 9.185805e+12 2.134484e-01 SC3411v9
7.170000e+11 1.072163e+12 4.953460e-01 SC342v1
5.310000e+12 5.640324e+12 6.220788e-02 SC3491v2
1.630000e+13 1.374726e+13 1.566100e-01 SC3501v6
1.600000e+13 1.311515e+13 1.803034e-01 SC3501v9
9.880000e+12 1.046977e+13 5.969282e-02 SC3502v10
1.440000e+13 1.365124e+13 5.199707e-02 SC3503
1.490000e+12 2.086317e+12 4.002124e-01 SC3753v2
3.200000e+12 3.989267e+12 2.466460e-01 SC3753v7
7.210000e+12 9.024869e+12 2.517156e-01 SC4023v3
2.070000e+12 3.049813e+12 4.733397e-01 SC4023v5
