Ytrue Ypred RelError Label
1.780000e+11 1.781891e+11 1.062513e-03 SC2973
2.670000e+11 2.671101e+11 4.125207e-04 SC312v6
7.090000e+12 7.086947e+12 4.305895e-04 SC3132v3
1.910000e+12 1.910186e+12 9.732253e-05 SC3152v1
3.100000e+12 3.100000e+12 8.570362e-08 SC3152v3
3.630000e+11 3.624021e+11 1.647098e-03 SC320v10
1.940000e+11 1.939318e+11 3.516124e-04 SC3252v1
9.310000e+11 9.309663e+11 3.614421e-05 SC3383v2
8.780000e+12 8.777064e+12 3.344219e-04 SC3411v10
7.570000e+12 7.569664e+12 4.437830e-05 SC3411v9
7.170000e+11 7.168918e+11 1.508899e-04 SC342v1
5.310000e+12 5.309868e+12 2.493479e-05 SC3491v2
1.630000e+13 1.629526e+13 2.910721e-04 SC3501v6
1.600000e+13 1.599651e+13 2.180325e-04 SC3501v9
9.880000e+12 9.882696e+12 2.728369e-04 SC3502v10
1.440000e+13 1.440450e+13 3.124269e-04 SC3503
1.490000e+12 1.489712e+12 1.934630e-04 SC3753v2
3.200000e+12 3.199347e+12 2.041755e-04 SC3753v7
7.210000e+12 7.212702e+12 3.747133e-04 SC4023v3
2.070000e+12 2.069394e+12 2.929619e-04 SC4023v5
