Ytrue Ypred RelError Label
1.780000e+11 1.836272e+11 3.161342e-02 SC2973
2.670000e+11 2.656903e+11 4.905389e-03 SC312v6
7.090000e+12 7.082813e+12 1.013666e-03 SC3132v3
1.910000e+12 1.913103e+12 1.624685e-03 SC3152v1
3.100000e+12 3.090848e+12 2.952113e-03 SC3152v3
3.630000e+11 3.626530e+11 9.558923e-04 SC320v10
1.940000e+11 1.948875e+11 4.574820e-03 SC3252v1
9.310000e+11 9.313143e+11 3.376271e-04 SC3383v2
8.780000e+12 8.779611e+12 4.431426e-05 SC3411v10
7.570000e+12 7.556588e+12 1.771671e-03 SC3411v9
7.170000e+11 7.139277e+11 4.284891e-03 SC342v1
5.310000e+12 5.266390e+12 8.212747e-03 SC3491v2
1.630000e+13 1.620105e+13 6.070739e-03 SC3501v6
1.600000e+13 1.589248e+13 6.719864e-03 SC3501v9
9.880000e+12 9.879121e+12 8.901014e-05 SC3502v10
1.440000e+13 1.433895e+13 4.239289e-03 SC3503
1.490000e+12 1.490421e+12 2.825428e-04 SC3753v2
3.200000e+12 3.191835e+12 2.551560e-03 SC3753v7
7.210000e+12 7.226025e+12 2.222622e-03 SC4023v3
2.070000e+12 2.056837e+12 6.359029e-03 SC4023v5
