N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 330 1.500E-4 1.222765373E+00 1.274521704E+00
1.468000E+10 1.000E+17 330 1.500E-4 1.232793567E+00 1.275472606E+00
2.154000E+10 1.000E+17 330 1.500E-4 1.246320448E+00 1.276286607E+00
3.162000E+10 1.000E+17 330 1.500E-4 1.256550960E+00 1.277681065E+00
4.642000E+10 1.000E+17 330 1.500E-4 1.265519815E+00 1.280136188E+00
6.813000E+10 1.000E+17 330 1.500E-4 1.272827696E+00 1.282554433E+00
1.000000E+11 1.000E+17 330 1.500E-4 1.279431754E+00 1.285919588E+00
1.468000E+11 1.000E+17 330 1.500E-4 1.286044410E+00 1.290143264E+00
2.154000E+11 1.000E+17 330 1.500E-4 1.292872327E+00 1.295444324E+00
3.162000E+11 1.000E+17 330 1.500E-4 1.299132789E+00 1.300837576E+00
4.642000E+11 1.000E+17 330 1.500E-4 1.307510053E+00 1.308437319E+00
6.813000E+11 1.000E+17 330 1.500E-4 1.314612769E+00 1.314949231E+00
1.000000E+12 1.000E+17 330 1.500E-4 1.321056425E+00 1.321123094E+00
1.468000E+12 1.000E+17 330 1.500E-4 1.327570509E+00 1.327607623E+00
2.154000E+12 1.000E+17 330 1.500E-4 1.331259220E+00 1.331542625E+00
3.162000E+12 1.000E+17 330 1.500E-4 1.336935976E+00 1.337154107E+00
4.642000E+12 1.000E+17 330 1.500E-4 1.340627480E+00 1.340688415E+00
6.813000E+12 1.000E+17 330 1.500E-4 1.345636015E+00 1.345821514E+00
1.000000E+13 1.000E+17 330 1.500E-4 1.342276133E+00 1.342462502E+00
