Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.168095369E+00 1.139619857E+00 2.847551200E-02 1.164397751E+00 1.136365675E+00 2.803207600E-02
1.468000E+10 1.168107895E+00 1.139644006E+00 2.846388900E-02 1.165569968E+00 1.137409189E+00 2.816077900E-02
2.154000E+10 1.168126066E+00 1.139679801E+00 2.844626500E-02 1.166388038E+00 1.138148502E+00 2.823953600E-02
3.162000E+10 1.168152558E+00 1.139731238E+00 2.842132000E-02 1.166964113E+00 1.138683582E+00 2.828053100E-02
4.642000E+10 1.168190961E+00 1.139805909E+00 2.838505200E-02 1.167379107E+00 1.139089738E+00 2.828936900E-02
6.813000E+10 1.168246432E+00 1.139946168E+00 2.830026400E-02 1.167692182E+00 1.139423380E+00 2.826880200E-02
1.000000E+11 1.168325970E+00 1.140436801E+00 2.788916900E-02 1.167947707E+00 1.139730531E+00 2.821717600E-02
1.468000E+11 1.168438794E+00 1.141147988E+00 2.729080600E-02 1.168180641E+00 1.140452018E+00 2.772862300E-02
2.154000E+11 1.168596592E+00 1.142173179E+00 2.642341300E-02 1.168420401E+00 1.141663605E+00 2.675679600E-02
3.162000E+11 1.168812821E+00 1.143639535E+00 2.517328600E-02 1.168692541E+00 1.143257986E+00 2.543455500E-02
4.642000E+11 1.169101094E+00 1.145714347E+00 2.338674700E-02 1.169018923E+00 1.145420163E+00 2.359876000E-02
6.813000E+11 1.169471750E+00 1.148607675E+00 2.086407500E-02 1.169415585E+00 1.148372694E+00 2.104289100E-02
1.000000E+12 1.173507534E+00 1.152548847E+00 2.095868700E-02 1.173119200E+00 1.152371420E+00 2.074778000E-02
1.468000E+12 1.179561119E+00 1.153373008E+00 2.618811100E-02 1.179243043E+00 1.153346824E+00 2.589621900E-02
2.154000E+12 1.180137532E+00 1.154240430E+00 2.589710200E-02 1.180117945E+00 1.154222395E+00 2.589555000E-02
3.162000E+12 1.180760365E+00 1.155128503E+00 2.563186200E-02 1.180746934E+00 1.155116057E+00 2.563087700E-02
4.642000E+12 1.181351772E+00 1.155774889E+00 2.557688300E-02 1.181342577E+00 1.155766354E+00 2.557622300E-02
6.813000E+12 1.181691156E+00 1.156431568E+00 2.525958800E-02 1.181684866E+00 1.156425698E+00 2.525916800E-02
1.000000E+13 1.182056555E+00 1.157018926E+00 2.503762900E-02 1.182052241E+00 1.157014896E+00 2.503734500E-02
