Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.161431919E+00 1.141345767E+00 2.008615200E-02 1.158899999E+00 1.135174093E+00 2.372590600E-02
1.468000E+10 1.161448400E+00 1.141402243E+00 2.004615700E-02 1.159714155E+00 1.136893156E+00 2.282099900E-02
2.154000E+10 1.161472496E+00 1.141485040E+00 1.998745600E-02 1.160286430E+00 1.138245485E+00 2.204094500E-02
3.162000E+10 1.161507548E+00 1.141606307E+00 1.990124100E-02 1.160697219E+00 1.139305319E+00 2.139190000E-02
4.642000E+10 1.161558379E+00 1.141783784E+00 1.977459500E-02 1.161005083E+00 1.140160200E+00 2.084488300E-02
6.813000E+10 1.161631647E+00 1.142043165E+00 1.958848200E-02 1.161253962E+00 1.140900044E+00 2.035391800E-02
1.000000E+11 1.161736505E+00 1.142421492E+00 1.931501300E-02 1.161478668E+00 1.141614919E+00 1.986374900E-02
1.468000E+11 1.161884805E+00 1.142971746E+00 1.891305900E-02 1.161708787E+00 1.142398824E+00 1.930996300E-02
2.154000E+11 1.162091340E+00 1.143768764E+00 1.832257600E-02 1.161971101E+00 1.143357008E+00 1.861409300E-02
3.162000E+11 1.162373173E+00 1.144916781E+00 1.745639200E-02 1.162290987E+00 1.144615637E+00 1.767535000E-02
4.642000E+11 1.162745846E+00 1.145901887E+00 1.684395900E-02 1.162689609E+00 1.145844871E+00 1.684473800E-02
6.813000E+11 1.163221489E+00 1.146387292E+00 1.683419700E-02 1.163182957E+00 1.146348157E+00 1.683480000E-02
1.000000E+12 1.163800894E+00 1.146984801E+00 1.681609300E-02 1.163774469E+00 1.146957941E+00 1.681652800E-02
1.468000E+12 1.165842620E+00 1.147680420E+00 1.816220000E-02 1.165695587E+00 1.147661912E+00 1.803367500E-02
2.154000E+12 1.172444270E+00 1.148876604E+00 2.356766600E-02 1.172318758E+00 1.148863887E+00 2.345487100E-02
3.162000E+12 1.175229839E+00 1.149311388E+00 2.591845100E-02 1.175220409E+00 1.149302517E+00 2.591789200E-02
4.642000E+12 1.175062247E+00 1.149271533E+00 2.579071400E-02 1.175055834E+00 1.149265512E+00 2.579032200E-02
6.813000E+12 1.175310438E+00 1.149447569E+00 2.586286900E-02 1.175306048E+00 1.149443462E+00 2.586258600E-02
1.000000E+13 1.175530628E+00 1.149870128E+00 2.566050000E-02 1.175528303E+00 1.149867297E+00 2.566100600E-02
