Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.174032229E+00 1.142890322E+00 3.114190700E-02 1.168874880E+00 1.138356865E+00 3.051801500E-02
1.468000E+10 1.174042260E+00 1.142933107E+00 3.110915300E-02 1.170492852E+00 1.139810436E+00 3.068241600E-02
2.154000E+10 1.174056972E+00 1.142995594E+00 3.106137800E-02 1.171621810E+00 1.140851232E+00 3.077057800E-02
3.162000E+10 1.174078311E+00 1.143085214E+00 3.099309700E-02 1.172411168E+00 1.141615593E+00 3.079557500E-02
4.642000E+10 1.174109258E+00 1.143214624E+00 3.089463400E-02 1.172969561E+00 1.142208530E+00 3.076103100E-02
6.813000E+10 1.174153938E+00 1.143397703E+00 3.075623500E-02 1.173375568E+00 1.142709252E+00 3.066631600E-02
1.000000E+11 1.174218061E+00 1.143516477E+00 3.070158400E-02 1.173686765E+00 1.143045296E+00 3.064146900E-02
1.468000E+11 1.174309100E+00 1.143786925E+00 3.052217500E-02 1.173946584E+00 1.143465072E+00 3.048151200E-02
2.154000E+11 1.175191966E+00 1.144174282E+00 3.101768400E-02 1.174189113E+00 1.143953425E+00 3.023568800E-02
3.162000E+11 1.177138718E+00 1.144866445E+00 3.227227300E-02 1.175269754E+00 1.144714547E+00 3.055520700E-02
4.642000E+11 1.179915622E+00 1.145742075E+00 3.417354700E-02 1.178523769E+00 1.145637861E+00 3.288590800E-02
6.813000E+11 1.183829465E+00 1.147830258E+00 3.599920700E-02 1.182766343E+00 1.147521905E+00 3.524443800E-02
1.000000E+12 1.184951900E+00 1.152625083E+00 3.232681700E-02 1.184893398E+00 1.152357635E+00 3.253576300E-02
1.468000E+12 1.185421243E+00 1.158853030E+00 2.656821300E-02 1.185381284E+00 1.158613002E+00 2.676828200E-02
2.154000E+12 1.185821047E+00 1.160066846E+00 2.575420100E-02 1.185793813E+00 1.160041015E+00 2.575279800E-02
3.162000E+12 1.186368488E+00 1.161077966E+00 2.529052200E-02 1.186350226E+00 1.161059910E+00 2.529031600E-02
4.642000E+12 1.186905111E+00 1.161893524E+00 2.501158700E-02 1.186892632E+00 1.161881187E+00 2.501144500E-02
6.813000E+12 1.187216422E+00 1.162506366E+00 2.471005600E-02 1.187207912E+00 1.162497953E+00 2.470995900E-02
1.000000E+13 1.197800083E+00 1.163021050E+00 3.477903300E-02 1.197793706E+00 1.163015307E+00 3.477839900E-02
