Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.194004159E+00 1.138572010E+00 5.543214900E-02 1.166716822E+00 1.130570514E+00 3.614630800E-02
1.468000E+10 1.194011526E+00 1.138717885E+00 5.529364100E-02 1.172965850E+00 1.133153000E+00 3.981285000E-02
2.154000E+10 1.194022212E+00 1.138926730E+00 5.509548200E-02 1.178057279E+00 1.135076458E+00 4.298082100E-02
3.162000E+10 1.194037660E+00 1.139221567E+00 5.481609300E-02 1.180698775E+00 1.136566191E+00 4.413258400E-02
4.642000E+10 1.194060014E+00 1.139632331E+00 5.442768300E-02 1.181839144E+00 1.137804130E+00 4.403501400E-02
6.813000E+10 1.194092398E+00 1.140191319E+00 5.390107900E-02 1.182640128E+00 1.138933102E+00 4.370702600E-02
1.000000E+11 1.194138714E+00 1.140930448E+00 5.320826600E-02 1.187972748E+00 1.140064120E+00 4.790862800E-02
1.468000E+11 1.194204453E+00 1.141869474E+00 5.233497900E-02 1.193353429E+00 1.141272318E+00 5.208111100E-02
2.154000E+11 1.194296331E+00 1.143006845E+00 5.128948600E-02 1.193716008E+00 1.142594684E+00 5.112132400E-02
3.162000E+11 1.194422368E+00 1.144516190E+00 4.990617800E-02 1.194026917E+00 1.144232576E+00 4.979434100E-02
4.642000E+11 1.194590283E+00 1.146401139E+00 4.818914400E-02 1.194320953E+00 1.146204580E+00 4.811637300E-02
6.813000E+11 1.194806032E+00 1.147667828E+00 4.713820400E-02 1.194622717E+00 1.147531790E+00 4.709092700E-02
1.000000E+12 1.195070815E+00 1.151815322E+00 4.325549300E-02 1.194946083E+00 1.151330732E+00 4.361535100E-02
1.468000E+12 1.195378208E+00 1.159288050E+00 3.609015800E-02 1.195293372E+00 1.158827783E+00 3.646558900E-02
2.154000E+12 1.195582250E+00 1.161470704E+00 3.411154600E-02 1.195524903E+00 1.160997277E+00 3.452762600E-02
3.162000E+12 1.199950157E+00 1.162602572E+00 3.734758500E-02 1.197997601E+00 1.162432194E+00 3.556540700E-02
4.642000E+12 1.207044756E+00 1.163434690E+00 4.361006600E-02 1.207015592E+00 1.163405999E+00 4.360959300E-02
6.813000E+12 1.207322550E+00 1.164153625E+00 4.316892500E-02 1.207302698E+00 1.164137692E+00 4.316500600E-02
1.000000E+13 1.207608103E+00 1.164664284E+00 4.294381900E-02 1.207594625E+00 1.164665529E+00 4.292909600E-02
