N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 -1.245273830E-01 -1.247905700E-01 -1.251727560E-01 -1.257250250E-01 -1.265173920E-01 -1.276425030E-01 -1.292165080E-01 -1.313724030E-01 -1.342387730E-01 -1.378961930E-01 -1.423099230E-01 -1.472576320E-01 -1.523009790E-01 -1.235098870E-01 -1.009868480E-01 -8.472066200E-02 -7.261848500E-02 -6.319117000E-02 -5.571232800E-02
1.600000000E+01 2.740032300E-02 2.743001600E-02 2.747218600E-02 2.753120000E-02 2.758578300E-02 2.768396700E-02 2.783675200E-02 2.801606400E-02 2.821245300E-02 2.839056400E-02 2.856683300E-02 2.868993700E-02 2.877597400E-02 2.885673700E-02 2.894311000E-02 2.905481200E-02 2.919054000E-02 2.933955700E-02 2.948868200E-02
1.700000000E+01 8.620829700E-02 8.470978400E-02 8.273825100E-02 8.024854800E-02 7.726337600E-02 7.390149500E-02 7.037895200E-02 6.697882400E-02 6.395785100E-02 6.154414700E-02 5.982781400E-02 5.885714200E-02 5.855266200E-02 5.882034200E-02 5.952514500E-02 6.046350800E-02 6.163409500E-02 6.277042300E-02 6.402001900E-02
1.549996187E+01 -3.733082300E-02 -3.667683300E-02 -3.573746900E-02 -3.440155400E-02 -3.252858300E-02 -2.995579000E-02 -2.652231200E-02 -2.212009900E-02 -1.677346100E-02 -1.072254300E-02 -4.447335000E-03 1.438400000E-03 6.411774000E-03 1.023800400E-02 1.298844500E-02 1.489785300E-02 1.620954300E-02 1.710257800E-02 1.768770300E-02
1.649996187E+01 6.180755000E-02 6.145556900E-02 6.096184200E-02 6.028289100E-02 5.937448900E-02 5.820363800E-02 5.676737400E-02 5.511386400E-02 5.335426800E-02 5.165104600E-02 5.017921900E-02 4.907657300E-02 4.840882500E-02 4.816493500E-02 4.827816300E-02 4.865766300E-02 4.921568200E-02 4.988967900E-02 5.056304600E-02
1.674996808E+01 7.635799200E-02 7.556143400E-02 7.447348700E-02 7.303083300E-02 7.119186400E-02 6.894961400E-02 6.642645400E-02 6.377123000E-02 6.119625000E-02 5.894921600E-02 5.721079400E-02 5.607121600E-02 5.552787500E-02 5.550766500E-02 5.589928200E-02 5.658363200E-02 5.743682900E-02 5.837262100E-02 5.930409000E-02
1.624993176E+01 4.377414400E-02 4.366093300E-02 4.349952500E-02 4.327240000E-02 4.295860200E-02 4.253627100E-02 4.198784100E-02 4.130923900E-02 4.052102700E-02 3.967645300E-02 3.885817700E-02 3.815965800E-02 3.765756300E-02 3.738928400E-02 3.734739600E-02 3.749132300E-02 3.776750700E-02 3.812665800E-02 3.853040700E-02
1.574996808E+01 8.740368000E-03 8.912287000E-03 9.194459000E-03 9.643344000E-03 1.024950500E-02 1.109590500E-02 1.221810100E-02 1.361795900E-02 1.530914000E-02 1.713932000E-02 1.900188600E-02 2.073169400E-02 2.215068400E-02 2.322049400E-02 2.397118500E-02 2.447432600E-02 2.480031700E-02 2.499925600E-02 2.510027400E-02
1.524993176E+01 -1.625443260E-01 -1.609165010E-01 -1.585678290E-01 -1.552059700E-01 -1.504495030E-01 -1.438326610E-01 -1.348498350E-01 -1.230732040E-01 -1.083717690E-01 -9.120322900E-02 -7.281555700E-02 -5.507220800E-02 -3.977306700E-02 -2.786759500E-02 -1.922621100E-02 -1.308681700E-02 -8.650584000E-03 -5.361548000E-03 -2.905135000E-03
