T d154 d184 d214 d244
d 150 180 210 240
290 1.201786491E+00 1.199553111E+00 1.197794133E+00 1.196670363E+00
295 1.201191485E+00 1.199162044E+00 1.197486468E+00 1.196138251E+00
300 1.200584332E+00 1.198655983E+00 1.197067344E+00 1.195721634E+00
305 1.198722336E+00 1.196815209E+00 1.195209716E+00 1.193834310E+00
310 1.193282448E+00 1.191200207E+00 1.189527027E+00 1.188048830E+00
315 1.178249259E+00 1.175768437E+00 1.174022646E+00 1.172460137E+00
320 1.142179970E+00 1.138987535E+00 1.137089564E+00 1.135874316E+00
325 1.068135125E+00 1.063860545E+00 1.062287517E+00 1.061880700E+00
330 1.016937178E+00 1.015455439E+00 1.014408730E+00 1.013652892E+00
335 1.018645177E+00 1.017083947E+00 1.015919824E+00 1.015056079E+00
340 1.022957420E+00 1.021114964E+00 1.019662476E+00 1.018546453E+00
