N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.102143486E+00 1.086634645E+00 1.072698546E+00 1.059380905E+00
1.600000000E+01 1.255529317E+00 1.252570349E+00 1.249896569E+00 1.247395224E+00
1.700000000E+01 1.321279217E+00 1.317675194E+00 1.313620199E+00 1.312316962E+00
1.549996187E+01 1.224056788E+00 1.219063175E+00 1.216375136E+00 1.213224417E+00
1.649996187E+01 1.284237551E+00 1.280513326E+00 1.278290242E+00 1.276399763E+00
1.674996808E+01 1.301573322E+00 1.296621121E+00 1.294675973E+00 1.292959894E+00
1.624993176E+01 1.268920020E+00 1.266045476E+00 1.263788766E+00 1.261930526E+00
1.574996808E+01 1.241788527E+00 1.238757090E+00 1.235318836E+00 1.233329023E+00
1.524993176E+01 1.190020491E+00 1.182855869E+00 1.176852489E+00 1.171351856E+00
