N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.016980075E+00 1.015113724E+00 1.013732004E+00 1.012629600E+00
1.600000000E+01 1.257486925E+00 1.254197979E+00 1.251271358E+00 1.248655050E+00
1.700000000E+01 1.323657627E+00 1.320364180E+00 1.316470168E+00 1.315112133E+00
1.549996187E+01 1.215831359E+00 1.209277462E+00 1.205201465E+00 1.200952535E+00
1.649996187E+01 1.286032130E+00 1.283407008E+00 1.281157970E+00 1.279288356E+00
1.674996808E+01 1.304172376E+00 1.299703343E+00 1.297624471E+00 1.296094800E+00
1.624993176E+01 1.271522768E+00 1.268548715E+00 1.266381142E+00 1.264358421E+00
1.574996808E+01 1.241206081E+00 1.237016675E+00 1.233671493E+00 1.231394007E+00
1.524993176E+01 1.157219394E+00 1.145570194E+00 1.135734332E+00 1.127028925E+00
