N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.034115797E+00 1.032909274E+00 1.031868114E+00 1.030915181E+00
1.600000000E+01 1.242123447E+00 1.234448318E+00 1.225981407E+00 1.221209967E+00
1.700000000E+01 1.338478028E+00 1.335319310E+00 1.332246479E+00 1.330502518E+00
1.549996187E+01 1.011796800E+00 1.010516424E+00 1.009608473E+00 1.008903297E+00
1.649996187E+01 1.296929032E+00 1.293788597E+00 1.290214168E+00 1.287079526E+00
1.674996808E+01 1.317947213E+00 1.313590470E+00 1.311090212E+00 1.308335140E+00
1.624993176E+01 1.275566959E+00 1.270704285E+00 1.266109440E+00 1.261760614E+00
1.574996808E+01 1.168520493E+00 1.153512289E+00 1.140704212E+00 1.130616521E+00
1.524993176E+01 1.016489268E+00 1.015371840E+00 1.014497194E+00 1.013772821E+00
