fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
0S01 8:18:48 293.2 39.54 1.000E+000 8.677E-001 1.994E-011 6.637E+002 2.887E+000 4.269E-006 1.669E-005 1.063E-002 1.667E-005 4.436E-008 2.504E-001 5.300E-003 8.213E-006 9.869E-002 
0S02 8:29:34 297 39.04 1.000E+000 1.100E+000 3.483E-011 6.824E+002 2.850E+000 4.892E-006 1.647E-005 1.071E-002 1.645E-005 4.412E-008 2.504E-001 5.400E-003 8.017E-006 8.854E-003 
0S03 8:45:54 296.9 39.05 1.000E+000 1.096E+000 4.485E-011 6.819E+002 2.764E+000 4.673E-006 1.689E-005 1.098E-002 1.686E-005 4.639E-008 2.505E-001 5.500E-003 8.281E-006 5.996E-003 
0S04 9:04:36 302.3 38.35 1.000E+000 1.159E+000 8.402E-011 7.079E+002 2.811E+000 6.083E-006 1.668E-005 1.111E-002 1.666E-005 4.635E-008 2.505E-001 5.600E-003 8.126E-006 5.029E-004 
0S05 9:21:32 305.8 37.91 1.000E+000 1.038E+000 1.490E-010 7.241E+002 2.781E+000 6.978E-006 1.649E-005 1.111E-002 1.646E-005 4.586E-008 2.507E-001 5.600E-003 8.041E-006 1.972E-002 
0S06 9:36:08 309 37.52 1.000E+000 1.149E+000 2.426E-010 7.382E+002 2.760E+000 7.928E-006 1.677E-005 1.140E-002 1.674E-005 4.787E-008 2.508E-001 5.700E-003 8.252E-006 4.644E-004 
0S07 9:54:04 312.5 37.1 1.000E+000 1.085E+000 4.206E-010 7.527E+002 2.738E+000 9.222E-006 1.631E-005 1.114E-002 1.628E-005 4.551E-008 2.509E-001 5.600E-003 7.981E-006 3.870E-004 
0S08 10:12:34 316.4 36.64 1.000E+000 1.103E+000 7.665E-010 7.675E+002 2.718E+000 1.085E-005 1.677E-005 1.148E-002 1.675E-005 4.826E-008 2.510E-001 5.800E-003 8.175E-006 1.018E-002 
0S09 10:30:32 320.3 36.2 1.000E+000 1.199E+000 1.339E-009 7.806E+002 2.696E+000 1.277E-005 1.676E-005 1.143E-002 1.673E-005 4.801E-008 2.512E-001 5.700E-003 8.277E-006 3.970E-001 
0S10 10:46:44 323.6 35.83 1.000E+000 1.024E+000 2.087E-009 7.902E+002 2.654E+000 1.415E-005 1.631E-005 1.108E-002 1.628E-005 4.534E-008 2.513E-001 5.600E-003 7.950E-006 1.903E-002 
0S11 11:03:30 326.3 35.53 1.000E+000 1.090E+000 2.976E-009 7.968E+002 2.647E+000 1.605E-005 1.546E-005 1.040E-002 1.544E-005 4.036E-008 2.514E-001 5.200E-003 7.614E-006 2.586E+000 
0S12 11:18:46 329.2 35.22 1.000E+000 1.140E+000 4.433E-009 8.026E+002 2.629E+000 1.800E-005 1.639E-005 1.089E-002 1.636E-005 4.481E-008 2.515E-001 5.500E-003 7.998E-006 5.369E-001 
0S13 11:35:58 332.6 34.86 1.000E+000 1.076E+000 6.933E-009 8.075E+002 2.616E+000 2.086E-005 1.665E-005 1.083E-002 1.662E-005 4.530E-008 2.517E-001 5.400E-003 8.236E-006 4.508E-004 
0S14 11:55:56 336.1 34.5 1.000E+000 1.097E+000 1.086E-008 8.103E+002 2.589E+000 2.359E-005 1.626E-005 1.034E-002 1.623E-005 4.228E-008 2.519E-001 5.200E-003 7.975E-006 4.104E-004 
0S15 12:17:40 339.6 34.14 1.000E+000 1.089E+000 1.679E-008 8.106E+002 2.569E+000 2.706E-005 1.622E-005 1.002E-002 1.619E-005 4.087E-008 2.520E-001 5.000E-003 8.012E-006 2.593E+000 
