T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.275169225E+00 1.213531299E+00 6.163792600E-02 1.255745167E+00 1.208227585E+00 4.751758200E-02 1.942405800E-02 5.303714000E-03
295 1.275856346E+00 1.042249408E+00 2.336069380E-01 1.258374434E+00 1.034617645E+00 2.237567890E-01 1.748191200E-02 7.631763000E-03
300 1.277514296E+00 1.219445862E+00 5.806843400E-02 1.261404966E+00 1.213261631E+00 4.814333500E-02 1.610933000E-02 6.184231000E-03
305 1.279881952E+00 1.055485120E+00 2.243968320E-01 1.264495113E+00 1.045466592E+00 2.190285210E-01 1.538683900E-02 1.001852800E-02
310 1.282808627E+00 1.225364289E+00 5.744433800E-02 1.267429816E+00 1.216979050E+00 5.045076600E-02 1.537881100E-02 8.385239000E-03
315 1.285926525E+00 1.070567499E+00 2.153590260E-01 1.269814718E+00 1.057887777E+00 2.119269410E-01 1.611180700E-02 1.267972200E-02
320 1.289179679E+00 1.229057173E+00 6.012250600E-02 1.271583956E+00 1.217222445E+00 5.436151100E-02 1.759572300E-02 1.183472800E-02
325 1.291592878E+00 1.088179609E+00 2.034132690E-01 1.271816529E+00 1.072211825E+00 1.996047040E-01 1.977634900E-02 1.596778400E-02
330 1.292905851E+00 1.229301222E+00 6.360462900E-02 1.270313686E+00 1.212771282E+00 5.754240400E-02 2.259216500E-02 1.652994000E-02
335 1.292406507E+00 1.104444600E+00 1.879619070E-01 1.266533700E+00 1.085522628E+00 1.810110720E-01 2.587280700E-02 1.892197200E-02
340 1.288999491E+00 1.227016857E+00 6.198263400E-02 1.259700550E+00 1.204750898E+00 5.494965200E-02 2.929894100E-02 2.226595900E-02
