T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.205030727E+00 1.207925829E+00 1.210276084E+00 1.212217895E+00 1.213889186E+00 1.215432884E+00 1.216994478E+00 1.218717286E+00 1.220735653E+00 1.223165154E+00 1.226090424E+00 1.229554155E+00 1.233553188E+00 1.238046624E+00 1.242975072E+00 1.248280922E+00 1.253918100E+00 1.259849104E+00 1.266037136E+00
295 1.207681117E+00 1.210855871E+00 1.213364038E+00 1.215383155E+00 1.217074898E+00 1.218593298E+00 1.220086357E+00 1.221694228E+00 1.223544687E+00 1.225745837E+00 1.228377147E+00 1.231482071E+00 1.235066214E+00 1.239104085E+00 1.243554022E+00 1.248374848E+00 1.253535017E+00 1.259010651E+00 1.264775906E+00
300 1.209596821E+00 1.213185710E+00 1.215950655E+00 1.218122992E+00 1.219900441E+00 1.221458536E+00 1.222955926E+00 1.224535282E+00 1.226320497E+00 1.228410830E+00 1.230874349E+00 1.233744649E+00 1.237023684E+00 1.240691126E+00 1.244717896E+00 1.249072209E+00 1.253753404E+00 1.258741590E+00 1.264041362E+00
305 1.211262469E+00 1.215473259E+00 1.218660887E+00 1.221115600E+00 1.223078165E+00 1.224753444E+00 1.226318792E+00 1.227927564E+00 1.229707890E+00 1.231757546E+00 1.234138253E+00 1.236874588E+00 1.239960703E+00 1.243373496E+00 1.247087460E+00 1.251086245E+00 1.255366977E+00 1.259936223E+00 1.264801311E+00
310 1.212062444E+00 1.217072832E+00 1.220823284E+00 1.223668629E+00 1.225901014E+00 1.227763258E+00 1.229459419E+00 1.231160750E+00 1.233005910E+00 1.235096099E+00 1.237489136E+00 1.240199325E+00 1.243207594E+00 1.246479930E+00 1.249986253E+00 1.253712693E+00 1.257664363E+00 1.261859595E+00 1.266319909E+00
315 1.211235424E+00 1.217179265E+00 1.221605268E+00 1.224934189E+00 1.227516292E+00 1.229640451E+00 1.231545355E+00 1.233427000E+00 1.235439563E+00 1.237690106E+00 1.240231568E+00 1.243063004E+00 1.246143912E+00 1.249419791E+00 1.252847772E+00 1.256411371E+00 1.260121574E+00 1.264007958E+00 1.268106269E+00
320 1.209749763E+00 1.216813117E+00 1.222072620E+00 1.226009168E+00 1.229032607E+00 1.231482759E+00 1.233639242E+00 1.235729961E+00 1.237933074E+00 1.240371260E+00 1.243102817E+00 1.246119785E+00 1.249363307E+00 1.252755007E+00 1.256230961E+00 1.259762390E+00 1.263357897E+00 1.267052442E+00 1.270892056E+00
325 1.207079861E+00 1.215383658E+00 1.221591736E+00 1.226233424E+00 1.229776419E+00 1.232614695E+00 1.235073907E+00 1.237419627E+00 1.239860140E+00 1.242540080E+00 1.245529170E+00 1.248816895E+00 1.252326858E+00 1.255953009E+00 1.259603055E+00 1.263227983E+00 1.266827719E+00 1.270438497E+00 1.274114118E+00
330 1.202430046E+00 1.211998302E+00 1.219207271E+00 1.224615345E+00 1.228741594E+00 1.232034526E+00 1.234869652E+00 1.237555094E+00 1.240333681E+00 1.243374962E+00 1.246760429E+00 1.250474272E+00 1.254416833E+00 1.258446544E+00 1.262434672E+00 1.266305494E+00 1.270046411E+00 1.273693151E+00 1.277306583E+00
335 1.197307004E+00 1.208227767E+00 1.216539169E+00 1.222804058E+00 1.227580928E+00 1.231369473E+00 1.234595693E+00 1.237613662E+00 1.240706527E+00 1.244077765E+00 1.247833325E+00 1.251966481E+00 1.256365945E+00 1.260858891E+00 1.265275492E+00 1.269503131E+00 1.273505804E+00 1.277310760E+00 1.280980971E+00
340 1.191100946E+00 1.203341206E+00 1.212772469E+00 1.219931318E+00 1.225398635E+00 1.229717516E+00 1.233362757E+00 1.236735237E+00 1.240161260E+00 1.243882749E+00 1.248036155E+00 1.252631130E+00 1.257551073E+00 1.262594075E+00 1.267545684E+00 1.272248466E+00 1.276634534E+00 1.280716207E+00 1.284554864E+00
