Ew Nt
4.4622688E-1 1.2549250E+16
4.4351191E-1 1.0689739E+16
4.4079693E-1 9.1486964E+15
4.3808194E-1 7.8779628E+15
4.3536696E-1 6.8395509E+15
4.3265198E-1 6.0020977E+15
4.2993700E-1 5.3369140E+15
4.2722202E-1 4.8170643E+15
4.2450703E-1 4.4187569E+15
4.2179206E-1 4.1222253E+15
4.1907707E-1 3.9110342E+15
4.1636209E-1 3.7716844E+15
4.1364712E-1 3.6948004E+15
4.1093213E-1 3.6767584E+15
4.0821715E-1 3.7188632E+15
4.0550217E-1 3.8240671E+15
4.0278719E-1 3.9938924E+15
4.0007221E-1 4.2277423E+15
3.9735723E-1 4.5243911E+15
3.9464225E-1 4.8837695E+15
3.9192727E-1 5.3073157E+15
3.8921229E-1 5.7964520E+15
3.8649731E-1 6.3504185E+15
3.8378233E-1 6.9649954E+15
3.8106735E-1 7.6321361E+15
3.7835237E-1 8.3390807E+15
3.7563738E-1 9.0663327E+15
3.7292240E-1 9.7862224E+15
3.7020742E-1 1.0464669E+16
3.6749244E-1 1.1066264E+16
3.6477746E-1 1.1559845E+16
3.6206248E-1 1.1921478E+16
3.5934750E-1 1.2134339E+16
3.5663252E-1 1.2187734E+16
3.5391754E-1 1.2077369E+16
3.5120256E-1 1.1806736E+16
3.4848758E-1 1.1387941E+16
3.4577260E-1 1.0841020E+16
3.4305762E-1 1.0192187E+16
3.4034264E-1 9.4717559E+15
3.3762766E-1 8.7116913E+15
3.3491268E-1 7.9426004E+15
3.3219769E-1 7.1906744E+15
3.2948271E-1 6.4756281E+15
3.2676773E-1 5.8103217E+15
3.2405275E-1 5.2018075E+15
3.2133777E-1 4.6529812E+15
3.1862279E-1 4.1640528E+15
3.1590781E-1 3.7334199E+15
3.1319283E-1 3.3581117E+15
3.1047785E-1 3.0340109E+15
3.0776287E-1 2.7561500E+15
3.0504789E-1 2.5191224E+15
3.0233291E-1 2.3175414E+15
2.9961793E-1 2.1463418E+15
2.9690295E-1 2.0007607E+15
2.9418796E-1 1.8758980E+15
2.9147298E-1 1.7657139E+15
2.8875800E-1 1.6612732E+15
2.8604302E-1 1.5484592E+15
2.8332804E-1 1.4065603E+15
2.8061306E-1 1.2104416E+15
2.7789808E-1 9.3851816E+14
2.7518310E-1 5.8491751E+14
2.7246812E-1 3.8380238E+14
