N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.183462362E+00 1.162760555E+00 1.121289509E+00 1.042923135E+00 1.011936377E+00 1.013085113E+00 1.016088281E+00 1.021556661E+00 1.030273285E+00 1.042976291E+00 1.060076838E+00
1.016672606E+01 1.183954180E+00 1.163416838E+00 1.122242659E+00 1.044271757E+00 1.012141960E+00 1.013296381E+00 1.016344342E+00 1.021922057E+00 1.030859628E+00 1.043965062E+00 1.061742349E+00
1.033324570E+01 1.184456358E+00 1.164186855E+00 1.123519230E+00 1.046301388E+00 1.012286594E+00 1.013426965E+00 1.016482567E+00 1.022106437E+00 1.031163002E+00 1.044514944E+00 1.062742704E+00
1.049996187E+01 1.185033510E+00 1.165167614E+00 1.125278081E+00 1.049267338E+00 1.012388357E+00 1.013492675E+00 1.016518580E+00 1.022128629E+00 1.031211365E+00 1.044672401E+00 1.063155262E+00
1.066670514E+01 1.185754283E+00 1.166470439E+00 1.127715327E+00 1.053507274E+00 1.012462218E+00 1.013504066E+00 1.016459252E+00 1.021993267E+00 1.031010639E+00 1.044451814E+00 1.063014719E+00
1.083333839E+01 1.186693175E+00 1.168220757E+00 1.131061179E+00 1.059438007E+00 1.012522063E+00 1.013468311E+00 1.016304427E+00 1.021692206E+00 1.030545220E+00 1.043833897E+00 1.062307188E+00
1.100000000E+01 1.187927646E+00 1.170547575E+00 1.135556300E+00 1.067517825E+00 1.012583861E+00 1.013392586E+00 1.016050779E+00 1.021208883E+00 1.029782521E+00 1.042769556E+00 1.060972033E+00
1.116672606E+01 1.189527765E+00 1.173556723E+00 1.141394211E+00 1.078145247E+00 1.012670386E+00 1.013289754E+00 1.015699075E+00 1.020527579E+00 1.028684086E+00 1.041191963E+00 1.058913451E+00
1.133324570E+01 1.191537508E+00 1.177285599E+00 1.148622902E+00 1.091470623E+00 1.012817839E+00 1.013187101E+00 1.015266335E+00 1.019650268E+00 1.027227632E+00 1.039042729E+00 1.056028531E+00
1.149996187E+01 1.193952635E+00 1.181651492E+00 1.157027764E+00 1.107144116E+00 1.017959385E+00 1.013137448E+00 1.014802617E+00 1.018621927E+00 1.025443193E+00 1.036318702E+00 1.052261259E+00
1.166670514E+01 1.196709971E+00 1.186428321E+00 1.166070970E+00 1.124136362E+00 1.046950522E+00 1.013228494E+00 1.014406861E+00 1.017557919E+00 1.023458220E+00 1.033138429E+00 1.047687385E+00
1.183333839E+01 1.199705885E+00 1.191295930E+00 1.174991722E+00 1.140871913E+00 1.076348906E+00 1.013581944E+00 1.014228754E+00 1.016654616E+00 1.021528302E+00 1.029805617E+00 1.042614497E+00
1.200000000E+01 1.202843969E+00 1.195963758E+00 1.183086869E+00 1.155791257E+00 1.103022288E+00 1.014334765E+00 1.014443109E+00 1.016157703E+00 1.020010214E+00 1.026812704E+00 1.037641451E+00
1.216672606E+01 1.206079630E+00 1.200291118E+00 1.190001961E+00 1.168026863E+00 1.124867039E+00 1.048976374E+00 1.015199634E+00 1.016284107E+00 1.019251527E+00 1.024718875E+00 1.033580608E+00
1.233324570E+01 1.209424409E+00 1.204308069E+00 1.195798466E+00 1.177632914E+00 1.141606223E+00 1.076906148E+00 1.016580305E+00 1.017144587E+00 1.019446725E+00 1.023915452E+00 1.031174544E+00
1.249996187E+01 1.212912755E+00 1.208135412E+00 1.200774383E+00 1.185233543E+00 1.154286955E+00 1.097900564E+00 1.018597403E+00 1.018731665E+00 1.020582036E+00 1.024449910E+00 1.030720729E+00
1.266670514E+01 1.216568706E+00 1.211891841E+00 1.205239279E+00 1.191509678E+00 1.164223998E+00 1.114047335E+00 1.032397083E+00 1.020979540E+00 1.022521480E+00 1.026097776E+00 1.031963590E+00
1.283333839E+01 1.220395787E+00 1.215652515E+00 1.209406091E+00 1.196938391E+00 1.172372318E+00 1.126997227E+00 1.052053233E+00 1.023837289E+00 1.025139862E+00 1.028601669E+00 1.034432910E+00
1.300000000E+01 1.224381418E+00 1.220652058E+00 1.213386793E+00 1.201779337E+00 1.179251187E+00 1.137662335E+00 1.068307117E+00 1.027305894E+00 1.028394724E+00 1.031829986E+00 1.037814355E+00
