Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.265072307E+00 1.220931003E+00 4.414130400E-02 1.243954661E+00 1.203365402E+00 4.058925900E-02 2.111764600E-02 1.756560100E-02
1.468000E+10 1.265219459E+00 1.221188207E+00 4.403125200E-02 1.250206466E+00 1.208860770E+00 4.134569600E-02 1.501299300E-02 1.232743700E-02
2.154000E+10 1.265432138E+00 1.221558051E+00 4.387408700E-02 1.254850081E+00 1.212984180E+00 4.186590100E-02 1.058205700E-02 8.573871000E-03
3.162000E+10 1.265737400E+00 1.222085012E+00 4.365238800E-02 1.258334578E+00 1.216164305E+00 4.217027300E-02 7.402822000E-03 5.920707000E-03
4.642000E+10 1.266171296E+00 1.222826317E+00 4.334497900E-02 1.261026109E+00 1.218761257E+00 4.226485200E-02 5.145187000E-03 4.065060000E-03
6.813000E+10 1.266779710E+00 1.223850653E+00 4.292905700E-02 1.263222510E+00 1.221072683E+00 4.214982700E-02 3.557200000E-03 2.777970000E-03
1.000000E+11 1.267617247E+00 1.225232323E+00 4.238492400E-02 1.265167341E+00 1.223340892E+00 4.182644900E-02 2.449906000E-03 1.891431000E-03
1.468000E+11 1.268742584E+00 1.227037911E+00 4.170467300E-02 1.267058695E+00 1.225753215E+00 4.130548000E-02 1.683889000E-03 1.284696000E-03
2.154000E+11 1.270209088E+00 1.229305906E+00 4.090318200E-02 1.269051211E+00 1.228433630E+00 4.061758100E-02 1.157877000E-03 8.722760000E-04
3.162000E+11 1.272052231E+00 1.232024880E+00 4.002735100E-02 1.271252848E+00 1.231430793E+00 3.982205500E-02 7.993830000E-04 5.940870000E-04
4.642000E+11 1.274278036E+00 1.235123021E+00 3.915501500E-02 1.273721118E+00 1.234714954E+00 3.900616400E-02 5.569180000E-04 4.080670000E-04
6.813000E+11 1.276859866E+00 1.238481055E+00 3.837881100E-02 1.276465723E+00 1.238196267E+00 3.826945600E-02 3.941430000E-04 2.847880000E-04
1.000000E+12 1.279746680E+00 1.241967552E+00 3.777912800E-02 1.279461171E+00 1.241764030E+00 3.769714100E-02 2.855090000E-04 2.035220000E-04
1.468000E+12 1.282879119E+00 1.245479186E+00 3.739993300E-02 1.282666030E+00 1.245329249E+00 3.733678100E-02 2.130890000E-04 1.499370000E-04
2.154000E+12 1.286205657E+00 1.248964544E+00 3.724111300E-02 1.286041228E+00 1.248850280E+00 3.719094800E-02 1.644290000E-04 1.142640000E-04
3.162000E+12 1.289693565E+00 1.252424359E+00 3.726920600E-02 1.289562498E+00 1.252334329E+00 3.722816900E-02 1.310670000E-04 9.003000000E-05
4.642000E+12 1.293333016E+00 1.255895508E+00 3.743750800E-02 1.293225603E+00 1.255822431E+00 3.740317200E-02 1.074130000E-04 7.307700000E-05
6.813000E+12 1.297134258E+00 1.259431526E+00 3.770273200E-02 1.297044354E+00 1.259370744E+00 3.767361000E-02 8.990400000E-05 6.078200000E-05
1.000000E+13 1.301118981E+00 1.263087698E+00 3.803128300E-02 1.301042654E+00 1.263036191E+00 3.800646300E-02 7.632700000E-05 5.150700000E-05
