X Y Yfit
4.3000000E+1 1.1270000E-4 1.1231785E-4
6.2000000E+1 1.1300000E-4 1.1259563E-4
8.1000000E+1 1.1330000E-4 1.1287224E-4
1.0000000E+2 1.1350000E-4 1.1314768E-4
1.1900000E+2 1.1350000E-4 1.1342192E-4
1.3800000E+2 1.1380000E-4 1.1369496E-4
1.5700000E+2 1.1400000E-4 1.1396680E-4
1.7700000E+2 1.1440000E-4 1.1425163E-4
1.9600000E+2 1.1480000E-4 1.1452096E-4
2.1500000E+2 1.1500000E-4 1.1478905E-4
2.3400000E+2 1.1510000E-4 1.1505589E-4
2.5300000E+2 1.1530000E-4 1.1532149E-4
2.7200000E+2 1.1560000E-4 1.1558582E-4
2.9100000E+2 1.1590000E-4 1.1584888E-4
3.1000000E+2 1.1620000E-4 1.1611066E-4
3.2900000E+2 1.1660000E-4 1.1637116E-4
3.4800000E+2 1.1680000E-4 1.1663036E-4
3.6700000E+2 1.1690000E-4 1.1688826E-4
3.8600000E+2 1.1710000E-4 1.1714486E-4
4.0500000E+2 1.1750000E-4 1.1740013E-4
4.2400000E+2 1.1770000E-4 1.1765409E-4
4.4300000E+2 1.1810000E-4 1.1790671E-4
4.6200000E+2 1.1840000E-4 1.1815800E-4
4.8000000E+2 1.1830000E-4 1.1839482E-4
4.9900000E+2 1.1840000E-4 1.1864348E-4
5.1800000E+2 1.1870000E-4 1.1889079E-4
5.3800000E+2 1.1910000E-4 1.1914965E-4
5.5700000E+2 1.1950000E-4 1.1939416E-4
5.7500000E+2 1.1980000E-4 1.1962453E-4
5.9500000E+2 1.1970000E-4 1.1987905E-4
6.1300000E+2 1.1980000E-4 1.2010681E-4
6.3300000E+2 1.2020000E-4 1.2035841E-4
6.5100000E+2 1.2040000E-4 1.2058353E-4
6.7100000E+2 1.2090000E-4 1.2083219E-4
6.8900000E+2 1.2110000E-4 1.2105466E-4
7.0900000E+2 1.2120000E-4 1.2130037E-4
7.2700000E+2 1.2120000E-4 1.2152017E-4
7.4700000E+2 1.2150000E-4 1.2176290E-4
7.6600000E+2 1.2170000E-4 1.2199204E-4
7.8500000E+2 1.2210000E-4 1.2221976E-4
8.0300000E+2 1.2240000E-4 1.2243418E-4
8.2200000E+2 1.2260000E-4 1.2265912E-4
8.4200000E+2 1.2260000E-4 1.2289435E-4
8.6000000E+2 1.2270000E-4 1.2310470E-4
8.8000000E+2 1.2310000E-4 1.2333691E-4
8.9900000E+2 1.2350000E-4 1.2355603E-4
9.1800000E+2 1.2380000E-4 1.2377371E-4
9.3700000E+2 1.2410000E-4 1.2398995E-4
9.5600000E+2 1.2410000E-4 1.2420475E-4
9.7500000E+2 1.2410000E-4 1.2441809E-4
9.9400000E+2 1.2430000E-4 1.2462999E-4
1.0120000E+3 1.2450000E-4 1.2482940E-4
1.0320000E+3 1.2490000E-4 1.2504944E-4
1.0510000E+3 1.2530000E-4 1.2525699E-4
1.0700000E+3 1.2520000E-4 1.2546309E-4
1.0880000E+3 1.2530000E-4 1.2565699E-4
1.1080000E+3 1.2560000E-4 1.2587092E-4
1.1270000E+3 1.2590000E-4 1.2607266E-4
1.1460000E+3 1.2620000E-4 1.2627294E-4
1.1650000E+3 1.2650000E-4 1.2647178E-4
1.1830000E+3 1.2650000E-4 1.2665880E-4
1.2030000E+3 1.2650000E-4 1.2686508E-4
1.2220000E+3 1.2680000E-4 1.2705956E-4
1.2410000E+3 1.2700000E-4 1.2725259E-4
1.2600000E+3 1.2730000E-4 1.2744417E-4
1.2790000E+3 1.2780000E-4 1.2763430E-4
1.2980000E+3 1.2780000E-4 1.2782298E-4
1.3170000E+3 1.2770000E-4 1.2801022E-4
1.3360000E+3 1.2800000E-4 1.2819602E-4
1.3550000E+3 1.2810000E-4 1.2838037E-4
1.3740000E+3 1.2840000E-4 1.2856329E-4
1.3930000E+3 1.2870000E-4 1.2874477E-4
1.4110000E+3 1.2900000E-4 1.2891537E-4
1.4310000E+3 1.2910000E-4 1.2910343E-4
1.4500000E+3 1.2910000E-4 1.2928061E-4
1.4690000E+3 1.2930000E-4 1.2945637E-4
1.4880000E+3 1.2950000E-4 1.2963070E-4
1.5060000E+3 1.2980000E-4 1.2979455E-4
1.5250000E+3 1.3000000E-4 1.2996612E-4
1.5450000E+3 1.3000000E-4 1.3014519E-4
1.5640000E+3 1.3010000E-4 1.3031387E-4
1.5820000E+3 1.3020000E-4 1.3047236E-4
1.6020000E+3 1.3050000E-4 1.3064700E-4
1.6210000E+3 1.3080000E-4 1.3081146E-4
1.6400000E+3 1.3100000E-4 1.3097453E-4
1.6580000E+3 1.3110000E-4 1.3112774E-4
1.6770000E+3 1.3100000E-4 1.3128810E-4
1.6970000E+3 1.3120000E-4 1.3145542E-4
1.7160000E+3 1.3140000E-4 1.3161296E-4
1.7350000E+3 1.3180000E-4 1.3176912E-4
1.7540000E+3 1.3200000E-4 1.3192392E-4
1.7730000E+3 1.3220000E-4 1.3207736E-4
1.7920000E+3 1.3210000E-4 1.3222944E-4
