T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 8.091832000E-03 1.732160400E-02 2.380846500E-02 2.621564700E-02 3.037765700E-02 4.107090700E-02 5.286054800E-02 6.061904900E-02 6.343705400E-02
295 1.561682000E-03 1.594469300E-02 2.323542200E-02 2.643165700E-02 2.989509000E-02 3.984961700E-02 5.107596300E-02 5.866982500E-02 6.076324100E-02
300 -1.093609200E-02 1.229422500E-02 2.258778900E-02 2.624075100E-02 2.957927000E-02 3.895605500E-02 4.994974100E-02 5.722899300E-02 5.927353400E-02
305 -3.606768200E-02 4.468897000E-03 1.988444000E-02 2.572098200E-02 2.962063500E-02 3.862821300E-02 4.882738800E-02 5.587323500E-02 5.804636600E-02
310 -8.201643900E-02 -1.101786800E-02 1.547666200E-02 2.451304100E-02 2.934654200E-02 3.825330000E-02 4.807042400E-02 5.501877400E-02 5.700541100E-02
315 -1.522903980E-01 -3.973981900E-02 6.436182000E-03 2.216429100E-02 2.876400100E-02 3.755878200E-02 4.809402800E-02 5.470403600E-02 5.655263900E-02
320 -1.092177740E-01 -8.951539100E-02 -1.086165200E-02 1.700412100E-02 2.782286900E-02 3.769714100E-02 4.816767800E-02 5.487581200E-02 5.715320700E-02
325 -2.254093000E-02 -1.607878590E-01 -4.124115800E-02 7.251192000E-03 2.527996900E-02 3.736703900E-02 4.845413100E-02 5.559216100E-02 5.813158700E-02
330 6.823579000E-03 -1.168996750E-01 -9.066890000E-02 -9.765424000E-03 2.040506400E-02 3.643956400E-02 4.926458800E-02 5.718299600E-02 5.979999400E-02
335 1.177075900E-02 -3.229976400E-02 -1.611100710E-01 -3.941899300E-02 1.171701000E-02 3.482643500E-02 4.952693900E-02 5.866701300E-02 6.264030300E-02
340 1.851443200E-02 6.070060000E-03 -1.298716710E-01 -8.607811400E-02 -4.333469000E-03 2.938470000E-02 4.936437700E-02 6.029479600E-02 6.562175400E-02
