T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 -3.651912000E-03 1.322970300E-02 2.245484100E-02 2.623747100E-02 3.110674200E-02 4.156335700E-02 5.133903400E-02 5.440419200E-02 4.933824000E-02
295 -2.297122300E-02 8.005295000E-03 2.061007000E-02 2.606608000E-02 3.067740500E-02 4.091892800E-02 5.079520800E-02 5.456199000E-02 4.963402900E-02
300 -6.106234800E-02 -3.709265000E-03 1.744072800E-02 2.507510700E-02 3.037778300E-02 4.078272700E-02 5.145274600E-02 5.586982100E-02 5.453599900E-02
305 -1.312680610E-01 -2.761297300E-02 9.862480000E-03 2.300371200E-02 3.039989700E-02 4.148116600E-02 5.234237200E-02 5.778527200E-02 5.857875100E-02
310 -1.599104830E-01 -7.288197500E-02 -4.568164000E-03 1.878406000E-02 2.956680800E-02 4.193304900E-02 5.358383800E-02 6.040662500E-02 5.900115200E-02
315 -1.263823020E-01 -1.495059410E-01 -3.193970200E-02 1.081502600E-02 2.752741800E-02 4.176791600E-02 5.602158500E-02 6.387378000E-02 6.353516400E-02
320 -5.150151100E-02 -1.649215570E-01 -8.118273100E-02 -5.257418000E-03 2.365627500E-02 4.226485200E-02 5.798968600E-02 6.757805100E-02 6.951645200E-02
325 1.055680700E-02 -1.274157860E-01 -1.594091130E-01 -3.460260200E-02 1.512012600E-02 4.094633600E-02 5.972119300E-02 7.150313000E-02 7.513496800E-02
330 1.809493700E-02 -4.951553200E-02 -1.699631950E-01 -8.333921500E-02 -7.869540000E-04 3.728621800E-02 6.187586000E-02 7.644145600E-02 8.089229600E-02
335 2.797704700E-02 9.344565000E-03 -1.322071330E-01 -1.585254580E-01 -2.809443900E-02 3.057887900E-02 6.172897300E-02 7.990466700E-02 8.749126300E-02
340 4.017878400E-02 1.504191200E-02 -5.780897900E-02 -1.751529970E-01 -7.406198800E-02 1.495662300E-02 5.931052800E-02 8.234868300E-02 9.240562100E-02
