T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 4.518752000E-03 1.598050800E-02 2.334810200E-02 2.628316300E-02 3.070012000E-02 4.128350500E-02 5.250075200E-02 5.916220100E-02 6.032016600E-02
295 -5.622227000E-03 1.352152400E-02 2.241317800E-02 2.635545900E-02 3.018026900E-02 4.012042800E-02 5.082698400E-02 5.731724200E-02 5.775492400E-02
300 -2.554357000E-02 7.607141000E-03 2.105618400E-02 2.592434400E-02 2.984685200E-02 3.936968200E-02 4.996021700E-02 5.618069900E-02 5.686281500E-02
305 -6.462205200E-02 -4.761389000E-03 1.700211500E-02 2.496985300E-02 2.988321000E-02 3.928567900E-02 4.925107100E-02 5.538753900E-02 5.628788200E-02
310 -1.327652240E-01 -2.892483500E-02 9.796602000E-03 2.292038100E-02 2.947544300E-02 3.916864000E-02 4.899508300E-02 5.527204200E-02 5.592082100E-02
315 -1.422918880E-01 -7.273103400E-02 -4.390573000E-03 1.903521400E-02 2.855114300E-02 3.868287900E-02 4.962966300E-02 5.581026000E-02 5.652443800E-02
320 -8.570138900E-02 -1.445510180E-01 -3.103242700E-02 1.090056300E-02 2.690571600E-02 3.900616400E-02 5.029974600E-02 5.690369600E-02 5.838073100E-02
325 5.416316000E-03 -1.483648570E-01 -7.670258100E-02 -4.283194000E-03 2.280518500E-02 3.855696600E-02 5.114085700E-02 5.859201300E-02 6.066624200E-02
330 1.052206100E-02 -9.050176800E-02 -1.470511400E-01 -3.059577300E-02 1.498936700E-02 3.707411700E-02 5.251662100E-02 6.126170900E-02 6.370945800E-02
335 1.755045700E-02 5.141865000E-03 -1.573684110E-01 -7.493941300E-02 1.172182000E-03 3.429553100E-02 5.300973600E-02 6.370184800E-02 6.803477200E-02
340 2.693760100E-02 8.903889000E-03 -1.030536860E-01 -1.409681330E-01 -2.366172600E-02 2.627731000E-02 5.265254500E-02 6.614679700E-02 7.236565600E-02
