N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.063618200E-02 7.845601000E-03 3.017677000E-03 -7.341977000E-03 -2.768746400E-02 -6.318620400E-02 -1.158555230E-01 -9.830767300E-02 -1.580458000E-02 7.962374000E-03 1.166704100E-02
1.600000000E+01 3.117639900E-02 3.070098300E-02 3.025754000E-02 3.017815800E-02 2.979367400E-02 2.933411600E-02 2.890868700E-02 2.773114900E-02 2.568516500E-02 2.219470700E-02 1.552463500E-02
1.700000000E+01 6.905195500E-02 6.757137800E-02 6.677190800E-02 6.560611700E-02 6.385812100E-02 6.210336400E-02 6.091182000E-02 5.983272800E-02 5.903475500E-02 5.911477600E-02 5.936422900E-02
1.549996187E+01 2.333930900E-02 2.318685000E-02 2.335903400E-02 2.213335800E-02 2.070964500E-02 1.710790400E-02 9.783457000E-03 -3.440895000E-03 -2.624675200E-02 -6.301456500E-02 -1.141433460E-01
1.649996187E+01 5.626579000E-02 5.482693600E-02 5.375926300E-02 5.219594600E-02 5.070431200E-02 4.977683800E-02 4.870430400E-02 4.782262000E-02 4.744764400E-02 4.680039100E-02 4.617855000E-02
1.674996808E+01 6.506001600E-02 6.386807700E-02 6.280617100E-02 6.113286200E-02 5.948431100E-02 5.808988500E-02 5.674023900E-02 5.571570500E-02 5.545967700E-02 5.504549200E-02 5.487477500E-02
1.624993176E+01 4.329020000E-02 4.213138200E-02 4.104178900E-02 4.034186600E-02 3.938344900E-02 3.809139700E-02 3.767361000E-02 3.700620400E-02 3.619444800E-02 3.535831400E-02 3.217277400E-02
1.574996808E+01 2.593181000E-02 2.630957100E-02 2.639174600E-02 2.616553500E-02 2.576581500E-02 2.500289000E-02 2.290521900E-02 1.880910200E-02 1.175493100E-02 -1.129517000E-03 -2.258151600E-02
1.524993176E+01 1.762711900E-02 1.744432300E-02 1.621885100E-02 1.320818800E-02 6.866685000E-03 -5.356496000E-03 -2.825391000E-02 -6.519712600E-02 -1.181348510E-01 -1.047196680E-01 -2.037590400E-02
