N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 -4.049821000E-03 -2.396854400E-02 -6.318686200E-02 -1.351424690E-01 -1.594665970E-01 -1.255282160E-01 -4.995559300E-02 1.082999200E-02 1.842106000E-02 2.832486400E-02 4.047107000E-02
1.600000000E+01 3.078924800E-02 3.045427600E-02 3.022495700E-02 3.030610200E-02 2.954920200E-02 2.728497100E-02 2.339040000E-02 1.462184800E-02 -1.679603000E-03 -2.957885200E-02 -7.628618800E-02
1.700000000E+01 4.709738400E-02 4.807618700E-02 5.482045200E-02 5.448418800E-02 5.899432100E-02 6.371433200E-02 6.970692300E-02 7.499194300E-02 8.010398100E-02 8.574491500E-02 9.093513300E-02
1.549996187E+01 2.249238800E-02 2.058875400E-02 1.729662600E-02 9.490232000E-03 -5.387052000E-03 -3.354959900E-02 -8.404012900E-02 -1.638003440E-01 -1.687641600E-01 -1.305374140E-01 -5.557804900E-02
1.649996187E+01 4.990695700E-02 4.972813600E-02 5.072053900E-02 5.191568100E-02 5.331742400E-02 5.590198800E-02 5.790409600E-02 5.957104000E-02 6.157531700E-02 6.115152900E-02 5.837016800E-02
1.674996808E+01 5.241258200E-02 5.311562700E-02 5.496552900E-02 5.732921100E-02 6.026515600E-02 6.384179300E-02 6.756246600E-02 7.132632300E-02 7.594538900E-02 7.884930900E-02 8.055314800E-02
1.624993176E+01 4.076324400E-02 4.033023200E-02 4.037453800E-02 4.122085000E-02 4.177461400E-02 4.166473700E-02 4.217027300E-02 4.078237000E-02 3.697387800E-02 3.003059400E-02 1.409979400E-02
1.574996808E+01 2.619520800E-02 2.602628300E-02 2.502330600E-02 2.290378700E-02 1.861985900E-02 1.048037500E-02 -6.035443000E-03 -3.628572900E-02 -8.610249000E-02 -1.624738660E-01 -1.731894860E-01
1.524993176E+01 1.318780900E-02 7.768315000E-03 -4.327245000E-03 -2.895893900E-02 -7.548116300E-02 -1.538284280E-01 -1.641848810E-01 -1.261967940E-01 -4.760147400E-02 9.537719000E-03 1.525818000E-02
