fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 10:48:06 295 39.3 1.000E+000 1.084E+000 4.363E-006 1.000E+020 2.890E+000 4.417E-009 1.494E-003 
0002 10:53:16 294.9 39.32 1.000E+000 1.130E+000 4.011E-006 1.000E+020 2.895E+000 4.354E-009 1.591E-003 
0003 10:56:12 295 39.3 1.000E+000 1.116E+000 4.256E-006 1.000E+020 2.894E+000 4.384E-009 1.650E-003 
0004 10:58:46 295 39.3 1.000E+000 1.139E+000 4.106E-006 1.000E+020 2.892E+000 4.401E-009 1.628E-003 
0005 11:02:00 295 39.3 1.000E+000 1.096E+000 4.321E-006 1.000E+020 2.891E+000 4.406E-009 1.567E-003 
0006 11:05:24 295 39.3 1.000E+000 1.100E+000 4.380E-006 1.000E+020 2.888E+000 4.427E-009 1.570E-003 
0007 11:08:36 295 39.3 1.000E+000 1.109E+000 4.321E-006 1.000E+020 2.890E+000 4.411E-009 1.595E-003 
0008 11:10:56 295 39.3 1.000E+000 1.115E+000 4.223E-006 1.000E+020 2.895E+000 4.373E-009 1.737E-003 
0009 11:14:56 295 39.3 1.000E+000 1.127E+000 4.228E-006 1.000E+020 2.891E+000 4.395E-009 1.620E-003 
0010 11:18:16 295 39.3 1.000E+000 1.096E+000 4.315E-006 1.000E+020 2.891E+000 4.403E-009 1.530E-003 
0011 11:20:46 295 39.3 1.000E+000 1.122E+000 4.215E-006 1.000E+020 2.894E+000 4.374E-009 1.738E-003 
0012 11:23:36 295 39.3 1.000E+000 1.104E+000 4.327E-006 1.000E+020 2.891E+000 4.397E-009 1.614E-003 
