fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.272620145E-16 1.000000000E+20 1.247028678E+00 1.012040317E-16 1.288671078E-03 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.214889633E-17 1.000000000E+20 1.273896336E+00 1.019718911E-16 3.665073776E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.416479664E-16 1.000000000E+20 1.251817962E+00 1.482830628E-16 1.629923571E-03 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.699024373E-17 1.000000000E+20 1.273993654E+00 1.496863060E-16 3.674960979E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.626629619E-16 1.000000000E+20 1.256242381E+00 2.176374950E-16 1.987954642E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.855078348E-17 1.000000000E+20 1.274135590E+00 2.197352210E-16 3.689408490E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.931832693E-16 1.000000000E+20 1.260261791E+00 3.197682417E-16 2.341118700E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 9.972585534E-17 1.000000000E+20 1.274342261E+00 3.225824550E-16 3.710475889E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.371564762E-16 1.000000000E+20 1.263827671E+00 4.700859460E-16 2.671627957E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.445000045E-16 1.000000000E+20 1.274642274E+00 4.736047720E-16 3.741103996E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.998410109E-16 1.000000000E+20 1.266939986E+00 6.912166115E-16 2.970496187E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.081917373E-16 1.000000000E+20 1.275075742E+00 6.954104245E-16 3.785438612E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.879361988E-16 1.000000000E+20 1.269670410E+00 1.016419528E-15 3.239154935E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.975841142E-16 1.000000000E+20 1.275697742E+00 1.021264620E-15 3.849214215E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.094158869E-16 1.000000000E+20 1.272155898E+00 1.494659710E-15 3.488078821E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.207522906E-16 1.000000000E+20 1.276581633E+00 1.500163021E-15 3.940146229E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.728087877E-16 1.000000000E+20 1.274577962E+00 2.198147343E-15 3.734040331E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.863285275E-16 1.000000000E+20 1.277820793E+00 2.204368813E-15 4.068197828E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.857275938E-16 1.000000000E+20 1.277139638E+00 3.233572931E-15 3.997300057E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.020044402E-16 1.000000000E+20 1.279526441E+00 3.240645533E-15 4.245473694E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.152812004E-15 1.000000000E+20 1.280043033E+00 4.758890854E-15 4.299021994E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.072437670E-15 1.000000000E+20 1.281818210E+00 4.767039913E-15 4.485371179E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.473958329E-15 1.000000000E+20 1.283464616E+00 7.008408805E-15 4.658517241E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.397447954E-15 1.000000000E+20 1.284804905E+00 7.017971579E-15 4.800636796E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.844281970E-15 1.000000000E+20 1.287526782E+00 1.033020426E-14 5.090006828E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.771970908E-15 1.000000000E+20 1.288556638E+00 1.034164850E-14 5.200336120E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.256709174E-15 1.000000000E+20 1.292271683E+00 1.524164117E-14 5.599434161E-03 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.188683986E-15 1.000000000E+20 1.293076985E+00 1.525557908E-14 5.686569506E-03 
015_290 015_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.704846088E-15 1.000000000E+20 1.297654217E+00 2.251433998E-14 6.186609002E-03 
015_290_SRH 015_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.640949394E-15 1.000000000E+20 1.298293446E+00 2.253153450E-14 6.256444445E-03 
016_290 016_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.189521966E-15 1.000000000E+20 1.303562264E+00 3.328721533E-14 6.833157635E-03 
