fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0T01 10:16:02 295 39.3 1.000E+000 3.400E-001 2.550E-006 1.090E+004 2.732E+000 9.034E-009 2.260E-003 
0T02 10:18:10 295 39.3 1.000E+000 3.400E-001 2.434E-006 1.090E+004 2.731E+000 9.076E-009 1.263E-003 
0T03 10:19:58 294.9 39.32 1.000E+000 3.400E-001 2.451E-006 1.090E+004 2.730E+000 9.039E-009 1.236E-003 
0T04 10:22:36 294.9 39.32 1.000E+000 3.400E-001 2.581E-006 1.090E+004 2.729E+000 9.089E-009 1.251E-003 
0T05 10:24:44 294.9 39.32 1.000E+000 3.400E-001 2.535E-006 1.090E+004 2.724E+000 9.166E-009 1.503E-003 
0T06 10:28:04 294.9 39.32 1.000E+000 3.400E-001 2.528E-006 1.090E+004 2.726E+000 9.127E-009 1.514E-003 
0T07 10:32:14 295 39.3 1.000E+000 3.400E-001 2.533E-006 1.090E+004 2.726E+000 9.181E-009 1.381E-003 
0T08 10:36:26 295.1 39.29 1.000E+000 3.400E-001 2.573E-006 1.090E+004 2.729E+000 9.179E-009 1.184E-003 
0T09 10:42:40 294.9 39.32 1.000E+000 3.400E-001 2.573E-006 1.090E+004 2.730E+000 9.086E-009 1.154E-003 
0T10 10:47:10 294.9 39.32 1.000E+000 3.400E-001 2.513E-006 1.090E+004 2.729E+000 9.103E-009 1.193E-003 
0T11 10:57:24 294.9 39.32 1.000E+000 3.400E-001 2.577E-006 1.090E+004 2.730E+000 9.106E-009 1.197E-003 
0T12 11:07:20 295.2 39.28 1.000E+000 3.400E-001 2.683E-006 1.090E+004 2.727E+000 9.289E-009 1.215E-003 
0T13 11:16:36 295 39.3 1.000E+000 3.400E-001 2.687E-006 1.090E+004 2.730E+000 9.186E-009 1.177E-003 
