N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.525083340E-01 -1.485585780E-01 -1.452240610E-01 -1.423099230E-01
1.600000000E+01 2.929492700E-02 2.929215500E-02 2.882494700E-02 2.856683300E-02
1.700000000E+01 6.419501000E-02 6.242915200E-02 6.009852600E-02 5.982781400E-02
1.549996187E+01 -5.478169000E-03 -6.773800000E-03 -5.735787000E-03 -4.447335000E-03
1.649996187E+01 5.149512400E-02 5.143267600E-02 5.071311600E-02 5.017921900E-02
1.674996808E+01 6.111914400E-02 5.843876400E-02 5.803672100E-02 5.721079400E-02
1.624993176E+01 4.002112600E-02 3.988560500E-02 3.960432600E-02 3.885817700E-02
1.574996808E+01 1.868521500E-02 1.823201300E-02 1.808610000E-02 1.900188600E-02
1.524993176E+01 -7.727371500E-02 -7.745941800E-02 -7.585712100E-02 -7.281555700E-02
