N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -6.678592800E-02 -6.723944900E-02 -6.597878700E-02 -6.467261500E-02
1.600000000E+01 3.127029300E-02 3.105576300E-02 3.038182800E-02 2.993789900E-02
1.700000000E+01 6.543881500E-02 6.331345000E-02 6.078359000E-02 6.038170800E-02
1.549996187E+01 1.652379800E-02 1.565959200E-02 1.669729000E-02 1.696838300E-02
1.649996187E+01 5.318483000E-02 5.160586500E-02 5.065167100E-02 4.999658300E-02
1.674996808E+01 6.171376900E-02 5.860962800E-02 5.794779000E-02 5.724303700E-02
1.624993176E+01 4.112644500E-02 4.052164000E-02 4.001017400E-02 3.954850000E-02
1.574996808E+01 2.489710800E-02 2.494631100E-02 2.430743200E-02 2.495547100E-02
1.524993176E+01 -6.322177000E-03 -6.524568000E-03 -5.724334000E-03 -4.806007000E-03
