T d154 d184 d214 d244
d 150 180 210 240
290 7.173560000E-04 6.307280000E-04 5.773860000E-04 5.383960000E-04
295 6.985360000E-04 6.195080000E-04 5.685150000E-04 5.346640000E-04
300 7.007760000E-04 6.293500000E-04 5.833210000E-04 5.591040000E-04
305 7.242760000E-04 6.492120000E-04 6.099850000E-04 5.910730000E-04
310 7.850840000E-04 7.127190000E-04 6.780560000E-04 6.533320000E-04
315 8.558210000E-04 8.226020000E-04 7.753560000E-04 7.532240000E-04
320 9.639250000E-04 9.363360000E-04 8.925660000E-04 8.722760000E-04
325 1.121315000E-03 1.079018000E-03 1.051766000E-03 1.032936000E-03
330 1.314965000E-03 1.271472000E-03 1.243052000E-03 1.220863000E-03
335 1.524842000E-03 1.479129000E-03 1.445208000E-03 1.421435000E-03
340 1.779470000E-03 1.725185000E-03 1.682560000E-03 1.650956000E-03
