T d154 d184 d214 d244
d 150 180 210 240
290 1.446846000E-03 1.409310000E-03 1.390092000E-03 1.378290000E-03
295 1.395449000E-03 1.354706000E-03 1.354756000E-03 1.345392000E-03
300 1.439961000E-03 1.366710000E-03 1.352000000E-03 1.803689000E-03
305 1.512177000E-03 1.408732000E-03 1.398560000E-03 1.871607000E-03
310 1.668922000E-03 1.572637000E-03 1.549316000E-03 2.223975000E-03
315 1.903777000E-03 1.822213000E-03 1.786085000E-03 2.237679000E-03
320 2.144687000E-03 2.092139000E-03 2.071572000E-03 2.062978000E-03
325 2.569803000E-03 2.503064000E-03 2.642511000E-03 2.469265000E-03
330 3.043371000E-03 3.005823000E-03 2.971938000E-03 2.955830000E-03
335 3.584839000E-03 3.541856000E-03 3.498458000E-03 3.478120000E-03
340 4.245757000E-03 4.190446000E-03 4.274810000E-03 4.103313000E-03
